stock_code,company_name,year,inv_rate_win,cfcr_final_win,roa_win,size,sales_growth_win,inv_rate,cfcr_final,roa,sales_growth,capex,total_assets,total_assets_prev,ocf,interest_final
000020,동화약품,2018,0.009416038155454724,-17.0980354094368,0.027168178486062945,26.638387107603464,,0.009416038155454724,-17.0980354094368,0.027168178486062945,,3457805868.0,370599242793.0,367225133428.0,-4360077740.0,240914422.0
000020,동화약품,2019,0.012944757492879079,65.19258615830275,0.02500403503926159,26.65293091639192,0.0017854929364220754,0.012944757492879079,65.19258615830275,0.02500403503926159,0.0017854929364220754,4797317325.0,376028553041.0,370599242793.0,13284966205.0,206954837.0
000020,동화약품,2020,0.07895284189688043,179.76956258407105,0.06619314375465567,26.795867416256364,-0.11419384353702605,0.07895284189688043,179.76956258407105,0.06619314375465567,-0.11419384353702605,29714492753.0,433807800192.0,376357481746.0,52228225089.0,292153901.0
000020,동화약품,2021,0.05058478539640763,95.04912979564705,0.04373069671958774,26.827622561022903,0.07697399131290676,0.05058478539640763,95.04912979564705,0.04373069671958774,0.07697399131290676,21944074476.0,447804486939.0,433807800192.0,36031211868.0,383110529.0
000020,동화약품,2022,0.04115268031137507,79.97426667526874,0.046821738991072205,26.856959842762134,0.16179278114886564,0.04115268031137507,79.97426667526874,0.046821738991072205,0.16179278114886564,18428354893.0,461136459052.0,447804486939.0,29220766689.0,370003647.0
000020,동화약품,2023,0.053217745136549,95.69374930452712,0.04997951254809371,27.060042732601303,0.06075392250662747,0.053217745136549,95.69374930452712,0.04997951254809371,0.06075392250662747,24540642551.0,564972408621.0,461136459052.0,29166607898.0,308009854.0
000020,동화약품,2024,0.06568303226395056,-13.927832596754502,0.00897826321588172,27.15239631173783,0.28735450818444225,0.06568303226395056,-13.927832596754502,0.00897826321588172,0.28735450818444225,36685291627.0,619634925512.0,558520067703.0,-4003243920.0,268173152.0
000040,KR모터스,2015,0.031840095527184704,-14.455708857701909,0.0,25.783071997700787,,0.031840095527184704,-14.455708857701909,0.0,,4357131264.0,157559972057.0,136844164311.0,-19478480868.0,1260277419.0
000040,KR모터스,2016,0.013714169035383507,-11.77610439220094,-7.534422631101745e-06,25.72636558163314,0.051039761794424356,0.013714169035383507,-11.77610439220094,-7.534422631101745e-06,0.051039761794424356,2160804090.0,148873915749.0,157559972057.0,-9350458279.0,731870842.0
000040,KR모터스,2017,0.0034079526050446347,-2.624482738492171,0.0,25.409492219012044,-0.5085612406938446,0.0034079526050446347,-2.624482738492171,0.0,-0.5085612406938446,507355249.0,108443183567.0,148873915749.0,-4731789203.0,1305507446.0
000040,KR모터스,2018,0.005522329060267803,-1.5933191367279236,0.0,25.766052472628274,-0.12237876604801781,0.005522329060267803,-1.5933191367279236,0.0,-0.12237876604801781,598858944.0,154901066995.0,108443183567.0,-13444874167.0,5184427160.0
000040,KR모터스,2019,0.0034948167336863734,-0.23724841433243937,0.0,25.693642587719246,2.2768605012714414,0.0034948167336863734,-0.23724841433243937,0.0,2.6260138246885725,541350841.0,144081159835.0,154901066995.0,-7078682177.0,5721310365.0
000040,KR모터스,2020,0.03514905052679749,2.571338627864412,0.0,25.77231036739025,-0.11121563007830985,0.03514905052679749,2.571338627864412,0.0,-0.11121563007830985,5064315967.0,155873460967.0,144081159835.0,8847016170.0,5630241638.0
000040,KR모터스,2021,0.0073683822112807044,-0.4889492348726765,0.0,25.849826510364935,0.1330347180344011,0.0073683822112807044,-0.4889492348726765,0.0,0.1330347180344011,1148535237.0,168436811482.0,155873460967.0,-10038255574.0,6741838700.0
000040,KR모터스,2022,0.009642277686867522,0.6819739824954089,0.0,25.728454629631745,-0.12322405399951931,0.009642277686867522,0.6819739824954089,0.0,-0.12322405399951931,1624114509.0,149185245583.0,168436811482.0,-2410237322.0,7578742585.0
000040,KR모터스,2023,0.006806667643517378,0.04848263105576317,0.0,25.654644456468045,-0.33019724725039246,0.006806667643517378,0.04848263105576317,0.0,-0.33019724725039246,1015454384.0,138570416599.0,149185245583.0,-8763355053.0,9209873975.0
000040,KR모터스,2024,0.0003437740260091256,0.5956593866675851,0.0,25.169118174763472,-0.6530139785390588,0.0003437740260091256,0.5956593866675851,0.0,-0.7956162114026529,47636910.0,85272527872.0,138570416599.0,-5153969934.0,12746604630.0
000070,삼양홀딩스,2017,0.027495981157584372,0.49126926922272085,0.020602528751422853,28.81307218523471,0.03669750569444054,0.027495981157584372,0.49126926922272085,0.020602528751422853,0.03669750569444054,87147000000.0,3261056000000.0,3169445000000.0,-21880000000.0,43009000000.0
000070,삼양홀딩스,2018,0.048308892660472044,3.934997818718749,0.03093490639287802,28.82911577777611,0.06976868409082373,0.048308892660472044,3.934997818718749,0.03093490639287802,0.06976868409082373,158258000000.0,3313797000000.0,3275960000000.0,87460000000.0,29799000000.0
000070,삼양홀딩스,2019,0.04761003766977881,7.132030024647098,0.01728479120014576,28.909037933220002,-0.02922321098383601,0.04761003766977881,7.132030024647098,0.01728479120014576,-0.02922321098383601,157770000000.0,3589514000000.0,3313797000000.0,218938000000.0,35704000000.0
000070,삼양홀딩스,2020,0.04464392672657078,6.985906220282363,0.0367953276752796,28.99034630631492,-0.0069666711270721295,0.04464392672657078,6.985906220282363,0.0367953276752796,-0.0069666711270721295,160250000000.0,3893565000000.0,3589514000000.0,245488000000.0,41011000000.0
000070,삼양홀딩스,2021,0.04672812705065923,9.011282187417043,0.06144614534089556,29.126301936021267,0.2573973404294063,0.04672812705065923,9.011282187417043,0.06144614534089556,0.2573973404294063,181939000000.0,4460589000000.0,3893565000000.0,241428000000.0,30136000000.0
000070,삼양홀딩스,2022,0.030646401181548,2.742839443189272,0.023274867457337985,29.145660537623144,0.06741033169172207,0.030646401181548,2.742839443189272,0.023274867457337985,0.06741033169172207,136701000000.0,4547781000000.0,4460589000000.0,95654000000.0,54884000000.0
000070,삼양홀딩스,2023,0.03334196599830311,5.422731650031755,,29.267424213581606,-0.03193596562869146,0.03334196599830311,5.422731650031755,,-0.03193596562869146,151631946870.0,5136660179005.0,4547780622106.0,305813890070.0,69145929319.0
000070,삼양홀딩스,2024,0.025989531252288773,4.687576222190115,,29.296935287119705,0.10664161592987693,0.025989531252288773,4.687576222190115,,0.10664161592987693,133961929648.0,5290507469287.0,5154457321588.0,258896509674.0,70207771738.0
000080,하이트진로,2015,0.03439815966779553,8.031008605320677,0.01541983622895632,28.872429119003296,,0.03439815966779553,8.031008605320677,0.01541983622895632,,117723037911.0,3460482406084.0,3422364424374.0,304046326197.0,43243628797.0
000080,하이트진로,2016,0.03580584563214575,5.577172198928356,0.011304403300872307,28.855115667830194,,0.03580584563214575,5.577172198928356,0.011304403300872307,,123905498845.0,3401085182093.0,3460482406084.0,184670117453.0,40345896861.0
000080,하이트진로,2017,0.027100381975225594,9.764985452048156,0.0036309673015655153,28.88595197237212,,0.027100381975225594,9.764985452048156,0.0036309673015655153,,92170707565.0,3507595838307.0,3401085182093.0,344907886103.0,39350651292.0
000080,하이트진로,2018,0.03401464086283863,4.606516750115732,0.006496913699227322,28.86303998119382,-0.0022668312991410778,0.03401464086283863,4.606516750115732,0.006496913699227322,-0.0022668312991410778,119309612732.0,3428143514612.0,3507595838307.0,140972156787.0,39088174700.0
000080,하이트진로,2019,0.046877861901061225,1.7152737157610485,0.0,28.816073942585064,0.07925105490511285,0.046877861901061225,1.7152737157610485,0.0,0.07925105490511285,160704038255.0,3270859605479.0,3428143514612.0,28251765918.0,39497838793.0
000080,하이트진로,2020,0.04623910593706191,10.402804163397764,0.02628894321403459,28.824271752360552,0.108723353388,0.04623910593706191,10.402804163397764,0.02628894321403459,0.108723353388,151241623803.0,3297783698841.0,3270859605479.0,382792589955.0,40710471398.0
