stock_code,company_name,year,total_assets,total_assets_prev,capex,ocf,interest_paid,interest_expense,sales,net_income,cfcr,inv_rate,roa,size
033160,엠케이전자,2024,2314197411417.0,2307897334488.0,13693550623.0,166450957554.0,52458916206.0,58165484281.0,1170600325569.0,-10828394181.0,4.172977438198812,0.00593334478894308,-0.004679114291450916,28.470084052823076
033340,좋은사람들,2024,80836869755.0,77079138754.0,784360878.0,3216074543.0,375117410.0,1244191394.0,90184220097.0,340681081.0,9.573514471109192,0.010176046212754237,0.004214426932073627,25.115699007245247
033640,네패스,2024,710112535938.0,963118457710.0,31403672292.0,109133376580.0,,21603187660.0,464331506206.0,-17162697450.0,6.051725620199514,0.03260624073872314,-0.024168982494203534,27.28868929574289
034810,해성산업,2024,2592029582345.0,2517374926358.0,194741776999.0,31591107794.0,28796464824.0,31402312934.0,2220427942778.0,5838522733.0,2.097048126812804,0.0773590675588168,0.002252490778950875,28.583462307295193
035080,그래디언트,2024,1737951356557.0,1897558670069.0,14100019690.0,-30351422585.0,,21145019944.0,3317910394761.0,14422087840.0,-0.43539342433263395,0.0074306106643265415,0.008298326524265407,28.183728154208037
035600,KG이니시스,2024,1866391924938.0,1712145326379.0,19347964993.0,8284598669.0,22745461900.0,22108608071.0,1354336925346.0,44713847288.0,1.3642308388997808,0.011300422163297802,0.023957372881092676,28.255028231100123
000440,중앙에너비스,2024,58475728545.0,61533132670.0,581992955.0,-520923578.0,6998359.0,110881035.0,49810930913.0,-943603348.0,-73.43510371502805,0.009458204543578295,-0.01613666680995432,24.79187760842412
001540,안국약품,2024,302535318896.0,238597552699.0,75886558068.0,4914071347.0,2664516089.0,3363536955.0,271115916678.0,16845463603.0,2.8442640925633382,0.31805254165257013,0.055680981858487806,26.435463864282767
001810,무림SP,2024,324630775655.0,315066449543.0,3393756186.0,-24607765575.0,3372592742.0,8342787216.0,176865812368.0,3335996914.0,-6.2963940379018934,0.010771556891959145,0.010276280513666754,26.505954298546175
002230,피에스텍,2024,171501735008.0,154299720240.0,,-1616873832.0,,11435964499.0,80585330844.0,5635717619.0,0.858615000759981,,0.03286099478082313,25.867859220165954
002680,한탑,2024,138897931901.0,141536913784.0,1988835051.0,22934275.0,,5498713476.0,84890417598.0,0.0,1.0041708437982995,0.014051705649277957,0.0,25.657005197474195
002800,신신제약,2024,129484086140.0,124409301998.0,1504520529.0,5943373107.0,,2408813397.0,106387869012.0,4888497575.0,3.467344757548274,0.012093312194808284,0.03775365545472892,25.586823823584975
003310,대주산업,2024,111411700508.0,111337641407.0,2849071648.0,11330064730.0,535924547.0,539759343.0,,8315526894.0,22.141156518064847,0.025589473712534328,0.07463782399949005,25.436498190414298
004590,한국가구,2024,239299815480.0,222162824728.0,110658749.0,8749990445.0,,737260517.0,128719457546.0,15991641639.0,12.868247713311359,0.0004980975063468991,0.06682680305006979,26.200983060778118
004650,창해에탄올,2024,190088224406.0,191470832376.0,4865929460.0,15221024243.0,2042246457.0,2766400633.0,137452411912.0,12517718385.0,8.453079030118253,0.02541342406891799,0.06585215062172409,25.97075414031386
005670,푸드웰,2024,236512472211.0,220507295795.0,8913410701.0,21691269268.0,2149062569.0,4897987477.0,272990916857.0,10944983833.0,11.093363302164517,0.04042229382417609,0.04627656093855231,26.18926678010944
006920,모헨즈,2024,68906078612.0,68799934958.0,,1015146183.0,89371093.0,89371093.0,100477953541.0,2047974314.0,12.35877551592661,,0.02972124310732936,24.956010234761045
007680,대원,2024,481271732029.0,486532918672.0,185909343.0,-74864726018.0,3277954991.0,2111411086.0,277180783733.0,2825297511.0,-21.838851120149503,0.0003821105127016745,0.005870482978688131,26.899697878991695
007720,소노스퀘어,2024,146944172764.0,168786753850.0,,11558160982.0,,18136100668.0,133458255008.0,-162126282.0,1.6373013247767003,,-0.0011033188928177727,25.71331857447591
007770,한일화학,2024,143812103315.0,147240867980.0,763796840.0,-7438013064.0,,1751315379.0,125281652588.0,4989997243.0,-3.2471008666908987,0.00518739702148284,0.034698033948297936,25.691773446389647
007820,에스엠코어,2024,109582060505.0,81807020561.0,4124180754.0,-2108977406.0,483621448.0,509180032.0,163228400060.0,11415261872.0,-3.360802058555517,0.050413530840238516,0.10417090004872782,25.419939516539323
008370,원풍,2024,98313590517.0,96227950225.0,984260013.0,4281255530.0,,524607801.0,79609134649.0,7108042376.0,9.160868980291813,0.010228421271559929,0.07229969263273835,25.311428110056852
009300,삼아제약,2024,248733842277.0,231307913073.0,6512229716.0,25247450961.0,,538219712.0,95580725368.0,22079574395.0,47.9091904255636,0.02815394263638859,0.0887678740973707,26.23964925520505
009620,삼보산업,2024,295754193989.0,341270065360.0,13432020709.0,9270498099.0,,25132871238.0,340974508783.0,1062632919.0,1.3688594912698768,0.03935891855862245,0.003592959763875817,26.412794520563192
010170,대한광통신,2024,209661318184.0,234801808679.0,4534920924.0,-23996964424.0,,8237178635.0,152717431829.0,-56038066436.0,-1.9132504571451485,0.01931382449527779,-0.26727899510209446,26.06875929519709
010240,흥국,2024,126303882056.0,122271325265.0,2636843380.0,20089984610.0,130676975.0,2293757168.0,128710756347.0,10550352220.0,154.73775380092783,0.02156550911904439,0.08353149600993448,25.561956602615922
010280,아이티센엔텍,2024,268818592848.0,201044040207.0,36522878731.0,11063112386.0,813023963.0,1542639987.0,441775895300.0,11657221709.0,14.607363238320689,0.18166606029900279,0.043364640762000514,26.31730261302471
010470,오리콤,2024,222915313058.0,237254560710.0,197249882.0,-3289590891.0,,151714413.0,214862595221.0,9821120755.0,-20.68278429156233,0.0008313849959710644,0.04405763166411388,26.130057774206904
011080,형지I&C,2024,64869969332.0,60326491444.0,844862928.0,-6012102404.0,814383349.0,2129545194.0,56747470247.0,-3867131503.0,-6.382398487619373,0.0140048411199957,-0.059613586114220116,24.89565063141036
011320,유니크,2024,268112394039.0,251336875396.0,13629738876.0,12107625261.0,,3077625350.0,374799680024.0,7716473797.0,4.9340803002548705,0.054228966022297084,0.028780742586176567,26.31467211028428
011370,서한,2024,1385332111457.0,1177594461360.0,0.0,-85725762304.0,30598702043.0,22032721189.0,749383130637.0,19299386915.0,-1.801614335913026,0.0,0.013931234795894675,27.956961018488126
011560,세보엠이씨,2024,381604335933.0,422503307401.0,,98738773370.0,692516755.0,905022056.0,788786717342.0,28075435018.0,143.57961653216606,,0.07357210695564353,26.66765013896385
012340,뉴인텍,2024,75749063228.0,76180706291.0,5216862109.0,-1226962561.0,1418675349.0,1748413096.0,79500274284.0,,0.13513506676149345,0.06848009637863282,,25.05069191463236
012620,원일특강,2024,256075897013.0,261393494642.0,1807145617.0,15442751364.0,4000301204.0,3876158108.0,379299734226.0,6651602462.0,4.860397149234266,0.0069135064722059564,0.025975121202689074,26.268739710193657
012700,리드코프,2024,898659652138.0,920021626303.0,478077065.0,13131425611.0,,31011915380.0,420479804663.0,9644734020.0,1.4234316213654006,0.0005196367686715117,0.010732354564994908,27.524170214795614
012860,모베이스전자,2024,786637931797.0,788647116549.0,43707655074.0,,12476957928.0,19820685292.0,971549079217.0,16892843933.0,,0.05542105481252257,0.02147473856798374,27.39103391825412
013310,아진산업,2024,1289835111372.0,1009038575787.0,248569434069.0,60578305392.0,30201524742.0,24330619389.0,776834397585.0,18609126718.0,3.005802882784798,0.24634284558955358,0.014427523761704267,27.885535505490513
013720,THE CUBE&,2024,78829190132.0,80678884740.0,,3997573052.0,,8650583446.0,24448731850.0,-14778691934.0,1.4621160037301835,,-0.18747740410948005,25.090549198364034
013810,스페코,2024,86712896526.0,85012074870.0,,-1973199890.0,627652770.0,709585361.0,27191519908.0,-51770960.0,-2.1437762793590474,,-0.0005970387574872094,25.185868458529026
014100,메디앙스,2024,112758532404.0,121662821241.0,345573429.0,-2202376096.0,715141471.0,710063985.0,48985993990.0,-13785663420.0,-2.079636946407769,0.002840419328394982,-0.12225827284278282,25.44851448788946
014190,원익큐브,2024,153366900582.0,139500489385.0,3978833858.0,1020707510.0,,4534828776.0,286805365033.0,2675445879.0,1.2250818190538888,0.02852200644987723,0.017444741132846532,25.756098930641777
014470,부방,2024,317267769482.0,299873288165.0,,8839751816.0,2566318154.0,4345666224.0,348186460187.0,11519268610.0,4.444526861263048,,0.03630771770106808,26.483011952947923
014970,삼륭물산,2024,98684088137.0,104708757325.0,2568720317.0,7111026776.0,1564795952.0,3140927444.0,94049530822.0,-5931948.0,5.5443795831087375,0.024532048537517108,-6.011048094972377e-05,25.31518955597198
016100,리더스코스메틱,2024,74742591141.0,79982600148.0,,71510329.0,,1129996240.0,73498715632.0,-51322194.0,1.0632836875634206,,-0.0006866525928059141,25.037315929134405
016250,SGC E&C,2024,1298757519884.0,859979057519.0,1621338909.0,-118455497983.0,,29845213541.0,1205586883178.0,-7263981997.0,-2.968994821238964,0.0018853237120418818,-0.005593024013942796,27.89242916943664
016670,디모아,2024,94208365335.0,80865034754.0,,9290998435.0,1275616.0,1346094566.0,26625181456.0,3466340906.0,7284.538647210446,,0.03679440667157183,25.26877481856678
016920,카스,2024,172759361728.0,162474778093.0,6435804450.0,3474777029.0,3320765404.0,3504613398.0,156004130939.0,1310845236.0,2.0463783514530975,0.03961109856888783,0.007587694367983675,25.87516549047316
017250,인터엠,2024,85947980904.0,84584709948.0,562197761.0,2677676746.0,,1397783064.0,60338490432.0,2310580605.0,2.9156597436066805,0.00664656486196644,0.026883477432481095,25.177008076981014
017650,대림제지,2024,317364317281.0,312771409400.0,19463870145.0,16949379369.0,,472758457.0,166263916267.0,13227141032.0,36.852091312244895,0.06223033678921677,0.04167809773109576,26.483316216793884
018620,우진비앤지,2024,112869606907.0,121582580795.0,8254344551.0,6697259349.0,,5206154950.0,55680173272.0,1391130865.0,2.2864118362439445,0.0678908483191159,0.012325114821620985,25.449499068202115
018700,바른손,2024,46388102294.0,68642104730.0,62213918.0,-5933210823.0,312669840.0,4607552645.0,67877010734.0,-138563830.0,-17.975961426276356,0.0009063521324807139,-0.0029870553686763414,24.56030884722081
019010,베뉴지,2024,619562875068.0,640362659228.0,2196153004.0,17874054109.0,,47661076751.0,70124154953.0,1295931914.0,1.3750241355725346,0.003429545699381674,0.002091687488308213,27.152280026114912
019540,일지테크,2024,575398148802.0,527540769631.0,34702022852.0,53647568827.0,,12131246776.0,757295076969.0,22508316666.0,5.42226341756845,0.06578074122360836,0.039117812097350574,27.07832807082198
019570,플루토스,2024,47575529262.0,33199347821.0,374340738.0,-25952541577.0,523183673.0,20625471.0,10338209179.0,0.0,-48.60502958394117,0.011275544929928218,0.0,24.585584374859177
019770,서연탑메탈,2024,149784795708.0,141596056672.0,10387714028.0,19677950065.0,,320547442.0,182361573211.0,9379886082.0,62.388573068070215,0.07336160534514465,0.06262241796748014,25.732465405601964
019990,에너토크,2024,44686892473.0,45784085314.0,2025136884.0,451866015.0,,66312849.0,25161078103.0,530651779.0,7.814154750009308,0.04423233248215068,0.011874886563674615,24.522946062298434
020710,시공테크,2024,227193300661.0,176426125154.0,1182927830.0,19979004830.0,,3388554391.0,,30473197115.0,6.89602601128795,0.006704947064769677,0.1341289422986539,26.149067036831383
021040,대호특수강,2024,184902473870.0,201687058135.0,4963751996.0,4790201177.0,,9197684151.0,296390570520.0,-17687338.0,1.5208051394631978,0.024611157710860622,-9.56576601156537e-05,25.943094354752418
021650,한국큐빅,2024,171466664708.0,173294438614.0,4917406530.0,16144766969.0,,1096934100.0,252147530422.0,9701104111.0,15.718082853837801,0.028376020427020997,0.05657720191572247,25.867654709778694
021880,메이슨캐피탈,2024,80641687585.0,65090382943.0,64315274.0,11118905511.0,562815237.0,606336988.0,20284640607.0,4757784155.0,20.755871518808934,0.0009880918054564409,0.05899906484453316,25.11328156844385
023900,풍국주정,2024,215238607323.0,193185248827.0,21028981634.0,25996754767.0,,609544994.0,156327300028.0,10543602993.0,43.64944347488153,0.10885397183110879,0.04898564957344123,26.095013051201967
024120,KB오토시스,2024,240702309757.0,224905238746.0,5908244378.0,8098976503.0,,8985120709.0,210230561356.0,2944074933.0,1.9013764828877158,0.026269927774659627,0.01223118687964473,26.206826777688565
024740,한일단조,2024,264965637648.0,257607226354.0,6133643238.0,24407443275.0,6328447797.0,7530770307.0,139379274208.0,6685577427.0,4.856781956322741,0.023810058921139268,0.025231865861344696,26.302865985272017
024800,유성티엔에스,2024,613070349614.0,632174497579.0,253272773.0,-22634835911.0,,5120662684.0,152855246796.0,70861960767.0,-3.4202942681080533,0.00040063744103873734,0.11558536603770832,27.141745529126585
024840,KBI메탈,2024,257654613641.0,234401186980.0,2333854314.0,-7115246181.0,,35272743720.0,702691927333.0,1639663391.0,0.7982791971761022,0.009956665937016494,0.0063638037286792215,26.27488581818171
024880,케이피에프,2024,662367009425.0,653167357278.0,11557164518.0,13562584421.0,,25744082023.0,782013626762.0,23988869831.0,1.5268233844532915,0.017694032607757922,0.03621688503451388,27.219085634165154
024910,경창산업,2024,485474497481.0,506737389227.0,25705855668.0,-3166226269.0,10777346522.0,14122695642.0,638045034346.0,3422323160.0,0.7062146732930297,0.050728160610395985,0.007049439626092696,26.908392594937673
024940,PN풍년,2024,56816719704.0,55426861052.0,573182510.0,5798051624.0,,89757210.0,54948009760.0,1586666205.0,65.5970571500607,0.010341240675026779,0.0279260438347393,24.763096480343737
024950,삼천리자전거,2024,281334013848.0,271350680444.0,201921047.0,14476940677.0,2410514557.0,2734285736.0,161167353566.0,1741410087.0,7.005747044737718,0.0007441331883509739,0.006189831308278474,26.362808461762327
025440,DH오토웨어,2024,273442382936.0,177291360105.0,70890540433.0,10081740069.0,5951183302.0,13352811261.0,371930569811.0,-79113.0,2.6940731880350337,0.39985332839127297,-2.893223762554638e-07,26.334356770933415
025550,한국선재,2024,281428366312.0,270721264344.0,7363002492.0,-3850766069.0,,3944038577.0,223448269998.0,1711514703.0,0.02364898470920813,0.02719772497310733,0.006081528757845835,26.363143780782256
025870,신라에스지,2024,45863612729.0,49373769176.0,,5221753581.0,927187860.0,1041443523.0,85618791494.0,121297212.0,6.631818325360731,,0.0026447374025400884,24.548937888617488
025880,케이씨피드,2024,103303356062.0,98666405017.0,1201416600.0,5316004404.0,,1747380962.0,102958912967.0,7008925175.0,4.042269842470677,0.012176551885041303,0.06784799102551349,25.36093570104378
026150,특수건설,2024,218363521306.0,197309555526.0,21585264290.0,-5793259903.0,2192465128.0,2920018532.0,212529706481.0,5391687825.0,-1.6423498504100267,0.10939796723203125,0.024691339435969482,26.10942703987942
026910,광진실업,2024,94252082071.0,94658541157.0,1715276896.0,-7893128350.0,2866412541.0,2946657916.0,58527388505.0,2944099146.0,-1.7536609741619185,0.018120677490212463,0.031236436175300752,25.26923875396952
027050,코리아나,2024,107779542466.0,112490645985.0,363983653.0,1035777481.0,,359681827.0,82451674673.0,821790025.0,3.8797047925359878,0.003235679285267285,0.0076247310593217715,25.403353704369454
027580,상보,2024,105420391271.0,117729618319.0,823907163.0,433480714.0,1478337900.0,1931189940.0,53827014584.0,124612359.0,1.293221674151762,0.006998299788652524,0.001182051759603737,25.38122191991088
028080,휴맥스홀딩스,2024,668970019609.0,842450993690.0,3192565184.0,81441454348.0,,76424141887.0,542662558111.0,-21318524309.0,2.065650883832213,0.0037896153104601603,-0.031867682682491905,27.22900508233206
029480,광무,2024,282270869425.0,129676750650.0,,4989655008.0,428187992.0,12410551771.0,6526887723.0,104172205343.0,12.652954079104582,,0.3690504994553779,26.366132976746776
031310,아이즈비전,2024,240208287640.0,244902404448.0,1459513984.0,6175496999.0,,5150323279.0,182782663558.0,525415194.0,2.199050363339338,0.005959573926151051,0.002187331666039098,26.20477224907784
031510,오스템,2024,119809568886.0,161225629947.0,10205077092.0,8285913493.0,,3218714828.0,127865182887.0,-461136973.0,3.574292516043922,0.06329686598436449,-0.003848916053097365,25.509169393277748
032540,TJ미디어,2024,124721058447.0,127571692107.0,654458972.0,13360525360.0,,1079696822.0,91871741553.0,4645604047.0,13.3743305414675,0.005130126920720597,0.037247952389484744,25.549345548245874
032680,소프트센,2024,96907853710.0,102567983755.0,88112000.0,1271666862.0,,3042685310.0,59901019376.0,3466541945.0,1.417942288616104,0.0008590594918046705,0.03577152740761077,25.29702640219759
032750,삼진,2024,126164155544.0,116816248061.0,889100165.0,12689199153.0,307743058.0,420336747.0,159164388476.0,9045241875.0,42.23309632219226,0.007611100165926601,0.0716942291255257,25.560849717739767
032790,엠젠솔루션,2024,71423793062.0,67289023061.0,7159445435.0,-6133409460.0,771162390.0,2493526834.0,42669219445.0,3093065588.0,-6.953460308145992,0.10639841551139324,0.04330581526684028,24.991896886943575
032800,판타지오,2024,89639124348.0,78463627513.0,,2441236181.0,,3613622880.0,72334500746.0,-30973121.0,1.6755647343587774,,-0.00034553127582722824,25.219057717290596
032850,비트컴퓨터,2024,79599021559.0,80107053282.0,681397002.0,5197156066.0,5911650.0,31467437.0,37074736160.0,7760961904.0,880.1379844882563,0.008506079977767818,0.09750071988318923,25.10026763774884
032960,동일기연,2024,69371193791.0,67979697406.0,,4491444424.0,,3016328088.0,24110354370.0,776253586.0,2.4890437289857577,,0.011189854802537775,24.962737543234038
033050,제이엠아이,2024,87290299109.0,89657744114.0,3465507736.0,5982829162.0,362225007.0,429644792.0,80436938348.0,3770441880.0,17.51688604149851,0.038652631406759466,0.04319428296713502,25.19250517230024
033130,디지틀조선,2024,97987729519.0,95889080585.0,730223402.0,5984014167.0,,143617115.0,36955034215.0,3782771411.0,42.66644182345537,0.007615292560373442,0.03860454191120444,25.308108098787887
033170,시그네틱스,2024,105307343230.0,153382493114.0,,-3541278508.0,,2140973797.0,118150985037.0,0.0,-0.6540503732283651,,0.0,25.380148989932184
033230,인성정보,2024,232037879542.0,240073993474.0,753766799.0,15222593092.0,,4483386134.0,359586930378.0,0.0,4.395333936677603,0.0031397269987164726,0.0,26.170166469172923
033290,코웰패션,2024,905291771922.0,885850938976.0,,37445337072.0,,19248452975.0,808627030102.0,18428368635.0,2.945368654854196,,0.020356275409280745,27.531523128600465
033310,엠투엔,2024,181439960725.0,183836696114.0,2092116919.0,3402842146.0,684167979.0,685604259.0,91210150195.0,3517296903.0,5.973693961786539,0.01138030090413856,0.01938545890853119,25.92419064102303
033320,제이씨현시스템,2024,156190302303.0,146470299810.0,764756802.0,25996182757.0,,5056040692.0,263899696592.0,2075616755.0,6.141608689608228,0.005221241459818378,0.013289024506613897,25.774340987296593
033540,파라텍,2024,214393748478.0,205444614972.0,4389724281.0,,,3001396616.0,,1672626244.0,,0.02136694739649552,0.0078016558592501895,26.091080107499664
033560,블루콤,2024,201507128401.0,174456307322.0,51530229084.0,10596600484.0,,427400629.0,18312232736.0,2375536109.0,25.793132637153885,0.2953761309924375,0.011788844036686749,26.02909059438731
033830,티비씨,2024,135621536292.0,134217378721.0,448770843.0,10600621174.0,,19116023.0,40284018896.0,3802312247.0,555.5411393363568,0.003343612036507342,0.028036198018089327,25.633134022054183
034940,조아제약,2024,71320036771.0,74221475480.0,551312337.0,-4468090155.0,1025508468.0,1121015763.0,62693744124.0,-563367176.0,-3.356951009594199,0.007427935559547839,-0.00789914309507304,24.990443145518896
035200,프럼파스트,2024,43402243204.0,41162773066.0,,2011012364.0,,68949904.0,29659703118.0,1918249222.0,30.16628229098042,,0.0441970064308384,24.493776963445168
035460,기산텔레콤,2024,113278751875.0,87643097862.0,5997869799.0,12438295117.0,,1280379210.0,93077993766.0,8091301786.0,10.714540051771069,0.06843516426637558,0.07142823920701855,25.45311744877851
035610,솔본,2024,351354141871.0,275835991994.0,399620372.0,15306157461.0,72662848.0,2516633088.0,121901155445.0,60494621255.0,211.64626397522983,0.0014487607984410263,0.17217563149493384,26.585060502962552
035620,바른손이앤에이,2024,111166407353.0,124862745913.0,8400000.0,-2313867925.0,1636492185.0,6642905649.0,,-42875599.0,-0.4139193246437654,6.727386890764701e-05,-0.00038568844690511564,25.43429408097459
036000,예림당,2024,197005789464.0,226745729190.0,93214782.0,920494651.0,251585637.0,3231652876.0,17006087064.0,-8718865693.0,4.658772662765323,0.000411098292051584,-0.04425690085921687,26.006498953394708
036010,아비코전자,2024,142543980828.0,145065262405.0,4647045637.0,8606065843.0,,2318712633.0,120929975441.0,-5822800534.0,4.711570688199204,0.0320341724818045,-0.04084915055814285,25.68291642642587
036090,위지트,2024,562412300549.0,257234029073.0,1883592934.0,26245903276.0,4087200532.0,17211517417.0,357760554634.0,1671590407.0,7.421486557978359,0.007322487389354922,0.0029721796720453544,27.055501048734627
036120,서울평가정보,2024,36729652472.0,34889365255.0,106140391.0,7247053249.0,22723671.0,27771521.0,38082158968.0,2762229657.0,319.9208842620543,0.0030421989687757075,0.07520435046603617,24.326850235039785
036630,세종텔레콤,2024,494009116106.0,520375081558.0,61066396430.0,34529985939.0,,51017691443.0,371390754350.0,311512905.0,1.6768237637247652,0.11735073141313293,0.0006305812885711169,26.925819807619938
036640,HRS,2024,135813546382.0,125506249368.0,6151276453.0,14172642316.0,0.0,36818840.0,80234100280.0,15109839930.0,385.92908293688777,0.04901171442836834,0.1112542918767533,25.634548799540834
036710,심텍홀딩스,2024,1469299011962.0,1310605718748.0,,-106971624127.0,19671521008.0,87581029542.0,1302111613999.0,-34095646568.0,-4.43789288502383,,-0.023205383172803636,28.015806540373177
037030,파워넷,2024,477573896926.0,148314213402.0,1883592934.0,24549254137.0,,9264642726.0,323004514377.0,16982799494.0,3.649778827207848,0.01270001634229481,0.035560568957627686,26.891984742853626
037330,인지디스플레,2024,501040123888.0,487997800064.0,27660972677.0,39631926971.0,,19476441681.0,732669239767.0,1208814603.0,3.034864870088792,0.05668257658819838,0.0024126103786255098,26.939952022425235
037350,성도이엔지,2024,666090425493.0,645551062822.0,9983671494.0,40613483602.0,,9009882188.0,999611416620.0,18930357796.0,5.507659784507717,0.015465347466638486,0.028420101943349343,27.224691272283856
037370,EG,2024,151951948568.0,149459123165.0,4098133668.0,-2455059801.0,,7793382737.0,65213324318.0,0.0,0.6849814921389251,0.027419762549227185,0.0,25.746830179971642
037400,우리엔터프라이즈,2024,704985509896.0,680411707716.0,82215426670.0,35975782471.0,,5742043252.0,1259137007585.0,8781843817.0,7.265327670332219,0.1208318812531607,0.01245677208074178,27.28144308620845
037440,희림,2024,208298373907.0,193507326595.0,1021048861.0,24963410031.0,,2108512956.0,240961112012.0,13428368271.0,12.839343912952462,0.005276538511314345,0.06446698559920314,26.062237378687428
037760,쎄니트,2024,200926235633.0,204177257709.0,6057509134.0,3425568367.0,,4454509545.0,132439879532.0,174488676.0,1.7690113428637855,0.02966789348612644,0.0008684215650101101,26.02620369074882
037950,엘컴텍,2024,83213523150.0,76021433061.0,1830706580.0,10594489285.0,,145261376.0,57384537439.0,4983000247.0,73.93397306796818,0.024081453167701158,0.0598820967839288,25.144675709426306
038010,제일테크노스,2024,177459517483.0,195450551414.0,2922430605.0,29472342558.0,,2924304041.0,183926463645.0,20975529937.0,11.078412553819673,0.01495227608137957,0.11819895734253522,25.902008349331535
038060,루멘스,2024,168317321700.0,146455909675.0,2554276007.0,4327175423.0,,430988705.0,174227991930.0,8836564928.0,11.040113285567426,0.017440579985254185,0.052499438790677956,25.849116854415737
038070,서린바이오,2024,101524815567.0,114099910024.0,,-4611405313.0,48248751.0,329702259.0,75410358630.0,,-94.57564118084632,,,25.343569093890675
038460,바이오스마트,2024,262842630234.0,260062933398.0,6921823118.0,3708342531.0,,17231491636.0,484309653002.0,1055302880.0,1.2152072849719253,0.02661595417524131,0.0040149608876630825,26.294821325903637
038530,케이바이오,2024,117148991945.0,142923132321.0,71164384.0,-119170752.0,78020344.0,3244253570.0,76514272757.0,0.0,-0.5274317683090451,0.000497920685366505,0.0,25.486712397040318
038540,상상인,2024,5104241131417.0,6714393955109.0,3373588711.0,688308835302.0,212037160414.0,203089893857.0,870250386459.0,-21430620207.0,4.24617078420634,0.000502441282646668,-0.004198590868893883,29.261092904471276
038620,위즈코프,2024,111624846722.0,117204722249.0,4445552615.0,7255949126.0,,2025966700.0,104651520953.0,1086244963.0,4.581475019308066,0.037929808029027005,0.009731211239243864,25.438409502990957
038680,에스넷,2024,260029318243.0,292747563284.0,550911082.0,33150867652.0,1217931205.0,2780736088.0,449926579298.0,6663894423.0,28.218998508212128,0.00188186393703831,0.02562747334811117,26.284060224077805
038870,에코바이오,2024,118346223804.0,109553282161.0,6613575475.0,-2554786607.0,,2805766128.0,18020084141.0,0.0,0.08945133327235034,0.060368574492187826,0.0,25.496880265375818
038880,아이에이,2024,144406552899.0,147743930926.0,,-5518906998.0,,3917471068.0,50722605792.0,0.0,-0.4087933011379167,,0.0,25.695898442562466
038950,파인디지털,2024,107567274959.0,106950849539.0,355512431.0,3188342501.0,,44474095.0,70801421344.0,41751104.0,72.6898792656714,0.0033240729973852256,0.0003881394598488594,25.40138230234657
039020,이건홀딩스,2024,785914926822.0,794076417995.0,7630503957.0,8957886512.0,,19066071133.0,497372679636.0,-4177140906.0,1.4698338975823646,0.009609281656123991,-0.0053150039062002325,27.390114387922303
039290,인포뱅크,2024,96927360648.0,100772839674.0,421433650.0,-1982375842.0,,73712785.0,136860866539.0,96257429.0,-25.893243037825798,0.004182016219482723,0.0009930883122833303,25.297227675615638
039340,한국경제TV,2024,171752395663.0,201266381284.0,1904513086.0,6679226526.0,,398984023.0,79506478767.0,8451296388.0,17.740586441978905,0.009462648823166388,0.04920627951287804,25.869319716498897
039420,케이엘넷,2024,66483193487.0,62589793963.0,543072149.0,11241992724.0,,69079372.0,50168319447.0,8939508181.0,163.74022763264264,0.008676688555981468,0.13446267713881727,24.920215023147936
039560,다산네트웍스,2024,621409619500.0,388633514158.0,7686282531.0,-3844229717.0,,12172805125.0,337610735908.0,2693952217.0,0.6841952469028785,0.019777714095637982,0.004335227734594153,27.155256314152453
039610,화성밸브,2024,130853121273.0,130325009989.0,2781355755.0,4072067533.0,,1153537077.0,91263944666.0,7102994731.0,4.530070783325155,0.021341688408347395,0.05428219565493559,25.59734131946306
039740,한국정보공학,2024,89598928057.0,75566822274.0,383603272.0,9892539167.0,,1277464757.0,194097605759.0,3601495769.0,8.743884215038271,0.005076345153288059,0.04019574616683854,25.218609193206177
039860,나노엔텍,2024,79006525914.0,58578299761.0,3341001959.0,-602425273.0,11597813.0,12098882.0,30464019321.0,3585804452.0,-50.943006237469085,0.057034805937204024,0.0453861805783387,25.092796292508034
040160,누리플렉스,2024,161414038766.0,152262779987.0,1365546374.0,-17299279514.0,,1469509297.0,129314325926.0,0.0,-10.772147035283439,0.00896835309401673,0.0,25.807238570201598
040350,크레오에스지,2024,91503437327.0,53596427721.0,33029934550.0,-5247849358.0,,1855085596.0,8157056644.0,0.0,-1.8288987685072835,0.6162711948255145,0.0,25.23964237493759
040420,정상제이엘에스,2024,104591202504.0,107464054838.0,6230294781.0,12638627933.0,883941.0,125449298.0,105846169339.0,7606095746.0,14299.04470320983,0.057975616036376534,0.07272213689013769,25.373325278959815
040610,SG&G,2024,453424090839.0,410802145404.0,104240940.0,7974886567.0,,2028831059.0,50762457794.0,16183278060.0,4.9307790225425565,0.0002537497458721524,0.035691262081057565,26.840093707351123
041460,한국전자인증,2024,81451522650.0,73140177959.0,895496133.0,5808924742.0,,283237409.0,37086529359.0,3963448611.0,21.509030789785257,0.012243559668421725,0.04866021508316149,25.123273866110704
041520,이엘씨,2024,189660528776.0,205615121995.0,841402993.0,1361543874.0,42011291.0,43870684.0,29234744853.0,0.0,33.40899866657276,0.00409212603059643,0.0,25.968501620418774
041920,메디아나,2024,139558595671.0,111922367875.0,678140951.0,5105375663.0,20559866.0,42949753.0,57038971899.0,6212040496.0,249.31755532842482,0.006059029699562636,0.04451205936927359,25.66175039066778
041930,동아화성,2024,304634417704.0,308058740841.0,11938722136.0,13056406649.0,,16114070271.0,383208579476.0,14576451120.0,1.810248834057601,0.038754693677599615,0.04784899628171135,26.442378264143077
