stock_code,company_name,year,total_assets,total_assets_prev,capex,ocf,interest_paid,interest_expense,sales,net_income,cfcr,inv_rate,roa,size
040350,크레오에스지,2020,82836618168.0,96477666530.0,425435927.0,-23598255241.0,,1218956923.0,9815439519.0,0.0,-18.35938407316466,0.004409683010603386,0.0,25.14013604898042
040350,크레오에스지,2021,77861615732.0,82836618168.0,138038136.0,-3441489222.0,,1371212617.0,8635341612.0,0.0,-1.509814436749746,0.0016663902879285395,0.0,25.078198930672976
040350,크레오에스지,2022,70069166822.0,77861615732.0,340679000.0,-4195804890.0,,1778374372.0,9781170888.0,0.0,-1.35934849043135,0.004375442209838266,0.0,24.972748688605954
040350,크레오에스지,2023,53596427721.0,70069166822.0,43011000.0,-5491461050.0,,2799880664.0,9756217845.0,0.0,-0.961319680730507,0.0006138363270290179,0.0,24.70474825580589
040420,정상제이엘에스,2019,110789767170.0,86304213131.0,20457474846.0,12920188098.0,295020061.0,472002178.0,93567446701.0,7673664011.0,44.79426963104044,0.23703912131088983,0.06926329215247144,25.430900252933323
040420,정상제이엘에스,2020,99737850240.0,110789767170.0,464619031.0,15154846606.0,534497900.0,813728691.0,85388337429.0,6711204207.0,29.353425908689257,0.0041936998593658115,0.06728843855016702,25.325811083192644
040420,정상제이엘에스,2021,111549060527.0,99737850240.0,1576328123.0,26498563410.0,414544536.0,457669334.0,101714282687.0,13633314404.0,64.92211477610695,0.01580471324784792,0.12221810152045262,25.437730335799348
040420,정상제이엘에스,2022,99682904120.0,111549060527.0,5801169235.0,22488106350.0,245315511.0,347762350.0,110791763102.0,13301754187.0,92.67013638204068,0.052005540948467696,0.1334406767582445,25.32526002599133
040420,정상제이엘에스,2023,107464054838.0,99682904120.0,1801504400.0,20104519674.0,19178911.0,117612812.0,113358989517.0,13314592399.0,1049.2617951561483,0.018072350679423605,0.12389810173337952,25.400422254998812
040610,SG&G,2019,1121522423866.0,1223906290256.0,22979164664.0,44255297411.0,,23593186598.0,938887548402.0,3372457292.0,2.875766006731432,0.018775264778803882,0.003007035098214802,27.745708185237326
040610,SG&G,2020,331120273758.0,1121522423866.0,3283369414.0,202764174.0,,1448928581.0,40389407736.0,26567145237.0,1.1399407649616928,0.0029276003262439436,0.08023412440283453,26.525747511150257
040610,SG&G,2021,359911096896.0,328723446124.0,556078124.0,1323622146.0,,1096514612.0,35748782555.0,12579025681.0,2.207117653987086,0.0016916290290721703,0.03495036910360905,26.60912288483197
040610,SG&G,2022,378212896287.0,359911096896.0,365109064.0,2560349905.0,,1652143307.0,42719402704.0,51641578712.0,2.5497141768223135,0.0010144423640972148,0.1365410307765199,26.65872309170892
040610,SG&G,2023,410802145404.0,378212896287.0,296307711.0,1320149645.0,,2340144032.0,41898698934.0,19973349922.0,1.564131791440092,0.0007834415851731091,0.0486203641959011,26.741377537489612
041460,한국전자인증,2019,57585101179.0,52746564291.0,,,,0.0,,1666823598.0,100.0,,0.028945396706324678,24.776529711103162
041460,한국전자인증,2020,58406518709.0,57585101179.0,265789913.0,3822102470.0,,1076693167.0,32787602753.0,2630286042.0,4.5498530009710745,0.004615602083841222,0.04503411776868483,24.790693342280804
041460,한국전자인증,2021,62754179711.0,58406518709.0,994476962.0,6741122200.0,,116986109.0,34664171677.0,4165451692.0,58.62327046880412,0.017026814540253683,0.06637727895070948,24.862491021680267
041460,한국전자인증,2022,68719333151.0,62754179711.0,900438588.0,5365862256.0,,797658471.0,38522794762.0,3499822507.0,7.7270172023284385,0.014348663183022449,0.05092922684959248,24.9532964107191
041460,한국전자인증,2023,73140177959.0,68719333151.0,272332190.0,4490295468.0,,351270500.0,38340871020.0,2376271629.0,13.783013284633922,0.003962963223196485,0.032489278742691335,25.015643682792934
041520,이엘씨,2019,237250055726.0,312948282751.0,1831369964.0,72442788797.0,146934854.0,115333909.0,277051024909.0,0.0,494.0265816781633,0.005851989178215575,0.0,26.192380509319456
041520,이엘씨,2020,260743520016.0,237250055726.0,368406643.0,30915361888.0,188221350.0,182682703.0,245148533280.0,8283565618.0,165.25002736405833,0.0015528200483353003,0.031769018142777605,26.286803079189635
041520,이엘씨,2021,254114769102.0,260743520016.0,1049512571.0,9782190532.0,137035261.0,147103268.0,186293002556.0,2478058400.0,72.38447769293481,0.004025076331467791,0.009751729144894068,26.261051848771164
041520,이엘씨,2022,232871387726.0,254114769102.0,523792773.0,-4017779911.0,269926374.0,278653030.0,137571424568.0,0.0,-13.884725236223119,0.002061244904619271,0.0,26.17375215410427
041520,이엘씨,2023,205615121995.0,232871387726.0,658126256.0,11056385809.0,199881390.0,202788725.0,87041126630.0,0.0,56.31473344767114,0.002826136187990434,0.0,26.04927191838205
041910,폴라리스AI파마,2019,116425610938.0,98344935763.0,1125389962.0,4289946325.0,16128830.0,16128830.0,46489682257.0,15227983950.0,266.98000753929455,0.01144329347788747,0.1307958259983651,25.480518373282294
041910,폴라리스AI파마,2020,123148773562.0,116425610938.0,2198553311.0,4708662304.0,11195918.0,11195918.0,61323524052.0,10956870937.0,421.5695597270362,0.018883760139088237,0.08897263545611923,25.536659002567713
041910,폴라리스AI파마,2021,134360827389.0,129221128839.0,1998164592.0,603415263.0,0.0,2087545968.0,60400509532.0,6874812746.0,1.2890548386717011,0.015463141437880223,0.05116679377164088,25.623794759672435
041920,메디아나,2019,64760523856.0,56785374719.0,2309099769.0,12181603159.0,4691038.0,8313639.0,48399859471.0,6745157273.0,2597.782025428061,0.040663635318539,0.10415538465992609,24.893962054913988
041920,메디아나,2020,76762249720.0,64760523856.0,1699779473.0,9407119242.0,0.0,11007542.0,67519209000.0,11241412338.0,855.6067089273881,0.026247154466810526,0.1464445398487469,25.06397881615043
041920,메디아나,2021,90170329991.0,76762249720.0,1581850025.0,12132729255.0,89.0,37069287.0,56802196319.0,8774275601.0,136322801.61797753,0.020607134767024127,0.09730779073200431,25.224966274105515
041920,메디아나,2022,103445326685.0,90170329991.0,432914293.0,9699404679.0,16.0,38385958.0,68346731750.0,10597920980.0,606212793.4375,0.0048010725151300835,0.10244949017630917,25.362309065492138
041920,메디아나,2023,111922367875.0,103445326685.0,272795676.0,14565970835.0,24108549.0,44586479.0,78421203014.0,8893421851.0,605.1828081399673,0.002637100048324914,0.0794606298977929,25.441071323932942
041930,동아화성,2019,238431134492.0,206776249810.0,19187432860.0,17162258817.0,,9221599079.0,288514645231.0,10224991187.0,2.8610935771522494,0.09279321429627779,0.042884463091556004,26.197346361311812
041930,동아화성,2020,229824139203.0,238431134492.0,12999356802.0,15656559213.0,,17745500898.0,261767846779.0,2486623061.0,1.882283306793812,0.05452038312738122,0.010819677470013738,26.160580241243768
041930,동아화성,2021,271634411600.0,229824139203.0,13694388116.0,18868144567.0,,5802300707.0,288755249257.0,13131137113.0,4.251838455086813,0.05958637836517236,0.048341213602702465,26.327722924163414
041930,동아화성,2022,276741891877.0,271634411600.0,13806901210.0,16584631306.0,,11775352561.0,349639091506.0,15372866122.0,2.4084190872491025,0.050828984180147224,0.05554947253461932,26.34635111046189
041930,동아화성,2023,308058740841.0,276741891877.0,9005084244.0,26130905683.0,,13278765883.0,368722029928.0,14364167395.0,2.967871556230524,0.0325396497903627,0.046628014370849666,26.453556318752042
042040,케이피엠테크,2019,162104920335.0,199152116478.0,1855228204.0,-13568640615.0,,7484423052.0,17724886327.0,-1896598800.0,-0.8129173779633108,0.009315633882329059,-0.01169982253518622,25.811509618928795
042040,케이피엠테크,2020,168590003541.0,162104920335.0,3243529103.0,-11020026949.0,,21250565588.0,23142591499.0,-1140243875.0,0.48142429887970095,0.020008825742593397,-0.006763413316630604,25.850735589777738
042040,케이피엠테크,2021,131546319404.0,168590003541.0,534436065.0,212582541.0,,16836991777.0,35915264725.0,-315008410.0,1.012625921768899,0.0031700341288030676,-0.0023946577253336774,25.602624865356393
042040,케이피엠테크,2022,128677988291.0,131546319404.0,40480912.0,-2810829602.0,,10094286750.0,41285686236.0,-431491687.0,0.7215425248346546,0.00030773124009404306,-0.0033532672738417328,25.580578905771038
042040,케이피엠테크,2023,174452358028.0,128677988291.0,3030983192.0,-11704003658.0,,6526949908.0,45501203395.0,5050080555.0,-0.7931811677694279,0.02355479155568982,0.028948193146173758,25.88491752141533
042110,에스씨디,2019,139154002456.0,129128865526.0,3169822993.0,3742233810.0,39577202.0,41743147.0,174946388566.0,992105910.0,95.5552899368682,0.024547749103872973,0.007129553534140711,25.658847088112264
042110,에스씨디,2020,156034261255.0,139154002456.0,1254325449.0,11856596102.0,0.0,8927441.0,190841830485.0,3752982821.0,1329.1069123839632,0.009013937269943876,0.02405229973734207,25.77334144351174
042110,에스씨디,2021,164063329386.0,156034261255.0,3779024181.0,,0.0,3074835.0,202170386377.0,6931607469.0,,0.02421919487813068,0.04224958432174481,25.82351834502472
042110,에스씨디,2022,166960138304.0,164063329386.0,2698842437.0,,2131650.0,2131650.0,218908713885.0,8297048611.0,,0.01645000407525742,0.04969478760189324,25.84102092808109
042110,에스씨디,2023,166689369059.0,166960138304.0,3357485263.0,,4208950.0,4208950.0,193993189983.0,4842340331.0,,0.02010950216683884,0.029050084947445237,25.83939785177816
042500,링네트,2019,94447962375.0,92659133184.0,127824220.0,-5129482953.0,,1145602332.0,131919332762.0,7022815221.0,-3.4775423458198755,0.0013795102070097087,0.07435645030769782,25.27131485707731
042500,링네트,2020,123219273709.0,94447962375.0,245829420.0,21332030903.0,,1885907955.0,149460916060.0,7576530511.0,12.31127892347217,0.002602802790217421,0.061488193226110585,25.53723131825317
042500,링네트,2021,130747239228.0,123219273709.0,9437938915.0,-23904112841.0,,1409826805.0,214783844830.0,8669445593.0,-15.955354201114087,0.07659466438090722,0.0663069112907388,25.596531824777507
042500,링네트,2022,160910717842.0,130747239228.0,135138191.0,-22487558599.0,,1197406313.0,204003748249.0,10055707915.0,-17.780223851216657,0.0010335835142518226,0.06249246818272112,25.804115500547287
042500,링네트,2023,151943392154.0,160910717842.0,138499117.0,50640490493.0,,2557433849.0,217699382445.0,12788780412.0,20.801290466535935,0.0008607202730646805,0.0841680591087378,25.74677386838765
042510,라온시큐어,2019,51118782194.0,27408823096.0,879017035.0,3635123124.0,,687313046.0,30443293632.0,2532706443.0,6.288890040943585,0.03207058661078674,0.04954551603729858,24.657417824235843
042510,라온시큐어,2020,51032046913.0,51118782194.0,451227575.0,1259217996.0,,8645050019.0,37151349080.0,1311896194.0,1.1456576877210085,0.008827040779014533,0.025707301065868184,24.65571964317158
042510,라온시큐어,2021,74299660618.0,51032046913.0,612164297.0,3865098063.0,,2486802666.0,43349961509.0,1635813560.0,2.5542439759472253,0.011995683771878178,0.022016433808631747,25.031372220934255
042510,라온시큐어,2022,76891420697.0,74299660618.0,425454808.0,7672453196.0,,2600254234.0,46823337387.0,8305276543.0,3.9506550150665,0.005726201229739243,0.10801304576914963,25.065660142825916
042510,라온시큐어,2023,75594759931.0,76891420697.0,1836219160.0,7996141519.0,525718085.0,3950362817.0,51841445278.0,6047265641.0,16.2099418816836,0.02388067671731343,0.07999583101420935,25.048652804647624
042520,한스바이오메드,2019,134094823326.0,91740744933.0,15564156179.0,6731968526.0,,608211410.0,66990994661.0,9950648909.0,12.068467995363651,0.1696536930277468,0.07420606300967207,25.62181302340168
042520,한스바이오메드,2020,131806491291.0,134094823326.0,7045764016.0,4567210663.0,,4936913223.0,80098456516.0,-330633809.0,1.9251146327065995,0.05254314701523514,-0.002508478950934462,25.60460070887183
042520,한스바이오메드,2021,129444533660.0,131806491291.0,4890659193.0,-14644687847.0,,5376810709.0,59098032809.0,-3837105160.0,-1.7236755466371394,0.03710484320686824,-0.029642852050273283,25.586518314828638
042520,한스바이오메드,2022,131686206091.0,129444533660.0,3985898487.0,-4269948513.0,,7248575151.0,74458999045.0,6147084582.0,0.4109258131357132,0.030792327603955772,0.046679791031052555,25.60368770286027
042520,한스바이오메드,2023,122367957723.0,131686206091.0,1930822186.0,-3732967651.0,,18192243256.0,78032037342.0,-1047036673.0,0.7948044340398304,0.014662296403814163,-0.008556461123345212,25.53029838944458
042600,새로닉스,2019,134591385154.0,131320111751.0,5223658803.0,13610041597.0,,780372224.0,163776249977.0,43288589.0,18.44044851729628,0.03977805633385948,0.0003216297161253599,25.62550924879522
042600,새로닉스,2020,138805991891.0,134591385154.0,4639538400.0,1555314328.0,,1040694436.0,163005876920.0,1716827326.0,2.4944966305172023,0.03447128800027893,0.012368539013417884,25.656343053330865
042600,새로닉스,2021,232360101597.0,138805991891.0,2756089261.0,4531201657.0,,1675004646.0,192047433394.0,28952315381.0,3.705187515641076,0.019855693716480702,0.12460106180885662,26.171554167310276
042600,새로닉스,2022,348242920178.0,232360101597.0,3907104263.0,847982384.0,,3457108316.0,218666962658.0,91689419941.0,1.245286611378479,0.016814867251936358,0.26329155491268597,26.57616611968826
042600,새로닉스,2023,322973435415.0,348242920178.0,5752883181.0,3425289977.0,,4514311943.0,201701546184.0,-825738852.0,1.7587623585276015,0.016519741960753963,-0.002556677303627089,26.500835913489688
042940,상지건설,2019,154372206243.0,127635929244.0,296021421.0,81143532189.0,,9013478153.0,104940554460.0,0.0,10.002466174724416,0.002319264040723984,0.0,25.76263244695356
042940,상지건설,2020,185319732897.0,154372206243.0,401967653.0,-6527427044.0,,10470164823.0,21886052845.0,209580592.0,0.3765688358925274,0.002603886170851608,0.0011309135229354344,25.945348456186892
042940,상지건설,2021,135114165015.0,185319732897.0,250875402.0,2737745376.0,,42702793050.0,25252398288.0,0.0,1.0641116231623169,0.001353743598041098,0.0,25.629385924787936
042940,상지건설,2022,223943457577.0,135114165015.0,70779638.0,5150654453.0,,11818452511.0,53794404397.0,0.0,1.4358146253247657,0.0005238506117559343,0.0,26.134659435406522
042940,상지건설,2023,229560566246.0,223943457577.0,13563182.0,-13099566757.0,,17501259869.0,173869290148.0,37164662294.0,0.2515072140490139,6.0565207605301345e-05,0.1618948014537213,26.159432736841485
043100,알파녹스,2019,56455026504.0,75095792663.0,1524332422.0,-6738677244.0,634849901.0,602624296.0,21441926445.0,-23508246.0,-9.614599188541103,0.020298506320328712,-0.00041640660638666736,24.75671016705005
043100,알파녹스,2020,57177491288.0,56455026504.0,1445616797.0,-4079524658.0,531457099.0,584548209.0,22854033648.0,1646680237.0,-6.676112833333326,0.025606520561948082,0.028799448872385093,24.769426148936148
043100,알파녹스,2021,56616651634.0,57177491288.0,844133155.0,-5410911572.0,581972153.0,724692383.0,23951090786.0,-104555890.0,-8.29754378127436,0.014763382162888992,-0.0018467339021725376,24.759568977368225
043100,알파녹스,2022,52890890149.0,56616651634.0,916272901.0,-5463172553.0,784361142.0,3772190558.0,23396367880.0,0.0,-5.965123921194964,0.016183805904370203,0.0,24.69149695207742
043100,알파녹스,2023,50676951304.0,55435267589.0,1457614280.0,-9044076894.0,,1484817218.0,26878178866.0,-1431904257.0,-5.091037189198327,0.02629398834703621,-0.02825553274525766,24.648737034788812
043200,파루,2019,67704582029.0,48518272779.0,3912917224.0,-12182015201.0,,313289432.0,53144288072.0,442401631.0,-37.88422001097056,0.08064832072286,0.006534293806148977,24.938419695948067
043200,파루,2020,60990653050.0,67704582029.0,2280319847.0,-1906078737.0,,532723558.0,41360186995.0,0.0,-2.5779884489358365,0.03368043607481791,0.0,24.833986460690483
043200,파루,2021,68744517161.0,60990653050.0,582846771.0,-12879734928.0,,665158234.0,48915234419.0,0.0,-18.36341500359447,0.00955632940218206,0.0,24.953662819927406
043200,파루,2022,53933651606.0,68744517161.0,1127615887.0,-4743343502.0,,995726340.0,40544635509.0,-4364113032.0,-3.7637019444519266,0.016402993774167006,-0.08091632778512817,24.711020454109015
043200,파루,2023,67521734683.0,53933651606.0,612361867.0,-2456674645.0,,1295221136.0,42204969570.0,-30664061.0,-0.8967221710007672,0.01135398491972081,-0.0004541361554758799,24.935715378299236
043260,성호전자,2019,95653165835.0,97013283328.0,3383746901.0,9624722511.0,1261511393.0,1568249882.0,99288437871.0,0.0,8.629516914715648,0.03487921225755877,0.0,25.283994630403082
043260,성호전자,2020,141629089475.0,95653165835.0,7341756347.0,579522885.0,,4845146867.0,107194785976.0,13637598255.0,1.11960894084493,0.0767539295005081,0.09629094069271181,25.676477431252806
043260,성호전자,2021,198862450378.0,141629089475.0,12563308341.0,-11656893260.0,,5680361605.0,133217506628.0,3169688848.0,-1.0521392951003865,0.08870570578099807,0.01593910183634477,26.01587921854854
043260,성호전자,2022,232120601328.0,198862450378.0,14715379284.0,39413519770.0,,11484498440.0,153575649263.0,0.0,4.431888643279749,0.07399777713705549,0.0,26.170522906856537
043260,성호전자,2023,269874614734.0,232120601328.0,6143319337.0,4542419694.0,,13215032027.0,208061479027.0,17692361068.0,1.3437312663880991,0.026466066785339446,0.06555770755036872,26.321223298208338
043590,웰킵스하이텍,2019,25656802595.0,63707194602.0,2099060407.0,-2098985936.0,,2530758610.0,35255694065.0,-3935672742.0,0.17060997927415922,0.0329485613063568,-0.15339685167032405,23.96807458178373
043590,웰킵스하이텍,2020,21459772537.0,25656802595.0,142094768.0,-1988912464.0,,995855992.0,27241419938.0,-3440341097.0,-0.9971888304910657,0.005538288236574399,-0.1603158230623514,23.789445974698566
043590,웰킵스하이텍,2021,33354014790.0,21459772537.0,1185907482.0,-99289382.0,,406546408.0,33132709863.0,6305886341.0,0.755773559804764,0.05526188499693136,0.1890592895848506,24.230443985570776
043590,웰킵스하이텍,2022,36429581717.0,33354014790.0,924194364.0,2776828324.0,,617375368.0,20896933146.0,-739440279.0,5.497795778596726,0.02770863926932977,-0.02029779767289882,24.3186469660728
043590,웰킵스하이텍,2023,46082687599.0,36429581717.0,389558763.0,4551934967.0,,990875479.0,20230592910.0,9122489288.0,5.5938516629696515,0.01069347339824687,0.19795914177969862,24.553703176264307
043610,KT지니뮤직,2021,307060996340.0,250537976853.0,406998465.0,27652988694.0,,14456651144.0,252006950035.0,0.0,2.9128211934115136,0.001624498090518234,0.0,26.450312249944908
043610,KT지니뮤직,2022,340102689990.0,307060996340.0,2588747378.0,29321893314.0,,5793279524.0,286106152010.0,18691572923.0,6.061363463048395,0.008430726822541645,0.05495861536275878,26.55251343833728
043610,KT지니뮤직,2023,407620422306.0,340102689990.0,508848809.0,20246183919.0,,1778628715.0,307040865232.0,21732575666.0,12.383029942255261,0.0014961622591546148,0.053315718439851355,26.733602240832763
043650,국순당,2019,252484287184.0,238619493474.0,7978410321.0,-4311503079.0,,474274987.0,102095769190.0,-3176487408.0,-8.090724151978101,0.033435702191989304,-0.012580931048929428,26.254614854751264
043650,국순당,2020,244882856300.0,226455246050.0,131786223.0,15137330909.0,,433690.0,52947425413.0,18700663296.0,34904.573771588,0.0005819526166812774,0.07636575127615415,26.22404579559591
043650,국순당,2021,267165465177.0,244882856300.0,944410340.0,5759119225.0,,11175575.0,65221439846.0,21549453714.0,516.3309091478515,0.0038565800573766014,0.08065957813717897,26.31113402316371
043650,국순당,2022,253846231021.0,267165465177.0,1687311743.0,3803661687.0,,28118394.0,74619184834.0,71891660.0,136.27307736707866,0.006315605731010697,0.00028320948359502175,26.25999453096152
043650,국순당,2023,244796010519.0,253846231021.0,3605228035.0,1388006946.0,,8288866474.0,70483966911.0,21849171.0,1.16745437393084,0.014202409153365564,8.925460408311745e-05,26.223691090552276
043710,서울리거,2019,119147802873.0,62807851958.0,,-17561267031.0,,2154570991.0,78368687890.0,-922958899.0,-7.1507024388411065,,-0.007746335868096406,25.50363060031275
043710,서울리거,2020,99427577516.0,119147802873.0,207400278.0,-9832963610.0,1611117969.0,7100301915.0,43685834616.0,,-5.103192813436991,0.001740697461463629,,25.322695351928427
043710,서울리거,2021,38469810999.0,99427577516.0,2247217629.0,8983859430.0,298529725.0,5394352011.0,14873652754.0,,31.093684741109115,0.022601552659154096,,24.373139640753394
043710,서울리거,2022,38164369870.0,38469810999.0,109461772.0,-8481799878.0,16806155.0,860496369.0,10106936539.0,,-503.68413970952906,0.0028453940676455465,,24.36516819138322
043710,서울리거,2023,37389383155.0,38164369870.0,2049513927.0,-6284036455.0,,1469566026.0,22559469460.0,0.0,-3.2761171283364985,0.053702286556316724,0.0,24.344652628206408
043910,자연과환경,2019,71998225326.0,49568582045.0,3247969684.0,1169045490.0,,531461019.0,31709684554.0,-265415961.0,3.199682475677487,0.06552476488133926,-0.003686423655558535,24.999907307408694
043910,자연과환경,2020,72603615825.0,72312880029.0,3832259784.0,-6701475737.0,,556107284.0,29148506289.0,-249458585.0,-11.05068865273126,0.05299553526927885,-0.003435897539886747,25.008280562289013
043910,자연과환경,2021,105002155728.0,72603615825.0,11246652621.0,-2687254936.0,,5784348326.0,55056210219.0,-281272460.0,0.5354265019066903,0.1549048555392661,-0.0026787303370096006,25.377246717636037
043910,자연과환경,2022,120514924048.0,105002155728.0,10827290618.0,-5665624543.0,,1037809986.0,73865814434.0,425969116.0,-4.459211820496011,0.10311493647851633,0.003534575649986224,25.515039433228964
043910,자연과환경,2023,127440124368.0,120514924048.0,5720822367.0,4204451838.0,,1542873913.0,69712373567.0,4349940914.0,3.725078052440958,0.0474698251041626,0.034133213032961095,25.570912478442267
044180,KD,2019,138272304936.0,148470846950.0,2117894882.0,-2574414152.0,,2119874820.0,84340033510.0,9492450891.0,-0.21441800605943326,0.014264718801753963,0.06865041336653516,25.652490802027916
044180,KD,2020,148381204902.0,138272304936.0,5192819384.0,-47615581181.0,,3142758820.0,21430920484.0,0.0,-14.150886182542,0.03755502149474923,0.0,25.723050508054925
044180,KD,2021,205116392149.0,161867054762.0,686914589.0,-30991980103.0,,3483203573.0,19927877859.0,0.0,-7.897550617837518,0.004243696099925953,0.0,26.046843421546843
044180,KD,2022,293658961770.0,205116392149.0,1621636881.0,-42080896934.0,,0.0,103479533792.0,0.0,100.0,0.007905935084027881,0.0,26.40568493699174
044180,KD,2023,294765567665.0,293658961770.0,561803730.0,-15628060667.0,,5147004258.0,,-3768463583.0,-2.036341118760349,0.0019131162441417904,-0.012784612574840645,26.40944619147466
044480,빌리언스,2019,140121717783.0,51234898524.0,1491015159.0,-6757559567.0,526658045.0,3974202635.0,37484494399.0,-366991734.0,-11.831019351465523,0.029101553861799155,-0.0026190924562339655,25.66577729457109
044480,빌리언스,2020,65465890844.0,140121717783.0,1707184396.0,-4763846643.0,1290761747.0,17874406341.0,13049479934.0,0.0,-2.6907249955866566,0.012183581696049696,0.0,24.904795093476718
044480,빌리언스,2021,177917791160.0,65465890844.0,22179779601.0,-2014361974.0,614217569.0,8900664340.0,25763954047.0,-2273419950.0,-2.2795577262297426,0.33879901907777665,-0.012777923642023703,25.9045874331384
044480,빌리언스,2022,172347934561.0,177917791160.0,5635178816.0,-1640943080.0,2933054677.0,5624576389.0,78060910357.0,-5802405966.0,0.44053443910619605,0.03167293601870501,-0.03366681463737718,25.872781145857203
044480,빌리언스,2023,199615072155.0,168725742734.0,4956413393.0,-3363126852.0,,9905193656.0,96991027126.0,-13813311019.0,0.6604683392572733,0.029375561266984016,-0.06919973962824831,26.0196567097715
044780,에이치케이,2019,81423666655.0,84673206863.0,1249962798.0,4193939996.0,,911223311.0,,828160720.0,5.602538088492778,0.014762199806869502,0.010171007448104709,25.122931812844147
044780,에이치케이,2020,82979614076.0,81423666655.0,115149403.0,10692704246.0,,655744853.0,,1229120888.0,17.306196224158544,0.0014142006584878968,0.014812323504834132,25.141860801032895
044780,에이치케이,2021,87603278833.0,82979614076.0,183472495.0,6216253724.0,,441240967.0,,5467676775.0,15.08811553982475,0.0022110550530153083,0.06241406540756481,25.196084263788745
044780,에이치케이,2022,86215502395.0,87603278833.0,1220210103.0,-908924045.0,,468529438.0,,4273038938.0,-0.939950772100685,0.013928817725260176,0.049562303985922276,25.180115840615766
044780,에이치케이,2023,83856513711.0,86215502395.0,337933188.0,1823686148.0,,727695044.0,,1897983026.0,3.506113189909261,0.003919633692462229,0.022633698230541024,25.1523730050965
044990,에이치엔에스하이텍,2023,95968496115.0,87794255771.0,7951012928.0,25132352593.0,220780240.0,745106180.0,80551938241.0,30138955001.0,114.83424799701278,0.09056415887548716,0.3140505084594031,25.287285809087425
045060,오공,2019,126890975779.0,128678375428.0,6031374622.0,11780119425.0,857115990.0,902758430.0,151927490217.0,7647215943.0,14.743903465154116,0.046871703205289245,0.06026603464945209,25.566594096285474
045060,오공,2020,133029937142.0,126890975779.0,3426665256.0,14684635192.0,515970309.0,1056989753.0,150811926545.0,7814414598.0,29.46023295499354,0.027004798686141876,0.05874177471540611,25.613840031132153
045060,오공,2021,135665810895.0,133029937142.0,2479333259.0,5095542229.0,270955376.0,330694865.0,169944294868.0,9411277728.0,19.805835500381434,0.01863740833278368,0.06937103508918661,25.63346042580174
045060,오공,2022,136776439341.0,135665810895.0,3146660272.0,7820626333.0,339234545.0,365732809.0,170423569561.0,7543983915.0,24.05374393106103,0.023194202365660065,0.05515558053234554,25.64161360026261
045060,오공,2023,139526082459.0,136776439341.0,2703804618.0,13762374072.0,,265157262.0,158428134529.0,8967177614.0,52.902685855912935,0.019768058234496746,0.06426882670224057,25.661517391763184
045300,성우테크론,2019,75224670587.0,70083719307.0,646964779.0,19192716.0,,354456467.0,32959022422.0,4546309724.0,1.0541468918946257,0.009231313426246498,0.06043641917636624,25.043745080416706
045300,성우테크론,2020,80127517876.0,75224670587.0,1290660867.0,9370301393.0,189202729.0,254315930.0,37915619790.0,3868953656.0,50.52519153674575,0.01715741467431625,0.04828495576248018,25.106885176042965
045300,성우테크론,2021,87659834535.0,80127517876.0,2192822396.0,8630166333.0,213567438.0,216075342.0,43897687212.0,5631200455.0,41.40956062318826,0.027366658223376715,0.06423923208241543,25.196729644358292
045300,성우테크론,2022,92593633621.0,87659834535.0,4819781440.0,4764400614.0,232346253.0,232595845.0,44409948471.0,4811753389.0,21.50560554553036,0.05498278048968485,0.05196635233795066,25.251486224841972
045300,성우테크론,2023,93366439010.0,92593633621.0,2222410343.0,2771497730.0,334789037.0,338235590.0,33775629980.0,0.0,9.278340757018277,0.02400176185002813,0.0,25.259797792233645
045520,크린앤사이언스,2019,115940769979.0,81338495819.0,25944037701.0,8267287924.0,,776714650.0,118318802393.0,8117118201.0,11.643919132978887,0.318963824444608,0.07001090472721744,25.47634529402104
045520,크린앤사이언스,2020,141112176622.0,115940769979.0,20472878768.0,21169401923.0,,1328744450.0,150489394291.0,13380845146.0,16.931883608620154,0.17658049684945332,0.09482417085694551,25.672820989898888
045520,크린앤사이언스,2021,117743645089.0,141112176622.0,2719287043.0,11209015160.0,,2339316501.0,121656086161.0,-7253056154.0,5.7915770077321405,0.019270392591875386,-0.061600404408387086,25.49177559886636
045520,크린앤사이언스,2022,94521738248.0,117743645089.0,5839362901.0,616012195.0,,3620537751.0,86034564156.0,0.0,1.1701438397734856,0.04959386892248958,0.0,25.27209567936263
045520,크린앤사이언스,2023,94166974531.0,94521738248.0,466167291.0,7350789321.0,,3723792067.0,92497051974.0,902672602.0,2.9740063861626997,0.0049318527107161374,0.009585872398426032,25.268335368215205
045660,에이텍,2023,104101451715.0,98810621032.0,5347289509.0,7792438135.0,0.0,1394685.0,71934894017.0,4797327164.0,5588.23879227209,0.054116545905204566,0.0460831917803962,25.36863175785915
045970,코아시아,2019,326298702345.0,327476521560.0,34601776474.0,31417320203.0,,7512574701.0,438868161605.0,12280457890.0,5.181964433420946,0.10566185419695893,0.03763563201981633,26.51107906366067
045970,코아시아,2020,317776315704.0,326298702345.0,12544505047.0,-8795513372.0,,7847389536.0,498389909623.0,-2036158555.0,-0.12082028445898725,0.03844485116504241,-0.0064075214368607206,26.484613562482036
045970,코아시아,2021,407989337418.0,317776315704.0,16475531325.0,9516249951.0,,8243857077.0,380704248695.0,-2780324314.0,2.1543443635807225,0.05184631613750129,-0.0068146984712775865,26.734506877229666
