종목코드,종목명,종가,대비,등락률,상장시가총액
"005930","삼성전자","60600","400","0.66","3.58730058E8"
"000660","SK하이닉스","278000","-7500","-2.63","2.02384657E8"
"207940","삼성바이오로직스","1006000","3000","0.30","7.1601044E7"
"373220","LG에너지솔루션","301000","3500","1.18","7.0434E7"
"005380","현대차","213500","3500","1.67","4.3715783E7"
"105560","KB금융","112600","1800","1.62","4.2952633E7"
"035420","NAVER","252000","-10000","-3.82","3.9926126E7"
"000270","기아","100000","1300","1.32","3.9767263E7"
"034020","두산에너빌리티","61800","-700","-1.12","3.9586679E7"
"012450","한화에어로스페이스","816000","-23000","-2.74","3.85937E7"
"068270","셀트리온","167200","6800","4.24","3.718962E7"
"329180","HD현대중공업","406500","-14000","-3.33","3.6086272E7"
"055550","신한지주","61500","-700","-1.13","3.0494287E7"
"028260","삼성물산","161900","-3500","-2.12","2.7519202E7"
"012330","현대모비스","297000","9000","3.13","2.7263143E7"
"035720","카카오","58900","-1200","-2.00","2.6020047E7"
"032830","삼성생명","126800","-3200","-2.46","2.536E7"
"009540","HD한국조선해양","343500","-21500","-5.89","2.4310565E7"
"086790","하나금융지주","85900","-3000","-3.37","2.4457782E7"
"011200","HMM","23300","0","0.00","2.388342E7"
"042660","한화오션","76700","-2100","-2.66","2.3501907E7"
"402340","SK스퀘어","176400","-8600","-4.65","2.3380207E7"
"005490","POSCO홀딩스","282000","6000","2.17","2.2823092E7"
"015760","한국전력","35950","-2000","-5.27","2.3078609E7"
"064350","현대로템","201500","500","0.25","2.1992172E7"
"196170","알테오젠","392500","20000","5.37","2.0985E7"
"138040","메리츠금융지주","116200","1100","0.96","2.0917682E7"
"000810","삼성화재","437500","-2000","-0.46","2.012988E7"
"096770","SK이노베이션","117800","-8700","-6.88","1.7791897E7"
"267260","HD현대일렉트릭","483500","-24500","-4.82","1.742879E7"
"051910","LG화학","240000","11000","4.80","1.6942162E7"
"259960","크래프톤","359000","-3000","-0.83","1.7013253E7"
"316140","우리금융지주","22350","-100","-0.45","1.659692E7"
"010130","고려아연","813000","4000","0.49","1.6278921E7"
"033780","KT&G","129500","2300","1.81","1.5807093E7"
"034730","SK","212000","-12000","-5.36","1.5370573E7"
"024110","기업은행","18490","20","0.11","1.4744404E7"
"010140","삼성중공업","16450","-330","-1.97","1.4476E7"
"323410","카카오뱅크","29700","-150","-0.50","1.4166586E7"
"006400","삼성SDI","178000","-200","-0.11","1.4344224E7"
"030200","KT","57000","-300","-0.52","1.4365236E7"
"003550","LG","82200","-800","-0.96","1.2926046E7"
"018260","삼성에스디에스","164900","-3500","-2.08","1.2759599E7"
"066570","LG전자","76100","700","0.93","1.2453599E7"
"352820","하이브","304000","-9500","-3.03","1.2662237E7"
"017670","SK텔레콤","57900","400","0.70","1.2436344E7"
"006800","미래에셋증권","21050","-600","-2.77","1.200516E7"
"079550","LIG넥스원","520000","-18000","-3.35","1.144E7"
"272210","한화시스템","55850","-2450","-4.20","1.0551148E7"
"086280","현대글로비스","139000","2600","1.91","1.0425E7"
"377300","카카오페이","77400","700","0.91","1.0425523E7"
"009150","삼성전기","134700","-500","-0.37","1.0061241E7"
"247540","에코프로비엠","101800","-200","-0.20","9956177.0"
"003230","삼양식품","1353000","-9000","-0.66","1.0192169E7"
"003670","포스코퓨처엠","125800","800","0.64","9744873.0"
"267250","HD현대","125000","-5500","-4.21","9874136.0"
"000150","두산","573000","-32000","-5.29","9468157.0"
"042700","한미반도체","93600","-3100","-3.21","8921222.0"
"443060","HD현대마린솔루션","201500","-7000","-3.36","9033086.0"
"298040","효성중공업","918000","13000","1.44","8559935.0"
"047050","포스코인터내셔널","49000","-150","-0.31","8620217.0"
"003490","대한항공","23400","500","2.18","8616363.0"
"005830","DB손해보험","124000","-1800","-1.43","8779200.0"
"047810","한국항공우주","89400","-400","-0.45","8714275.0"
"000100","유한양행","105800","900","0.86","8460661.0"
"010120","LS ELECTRIC","283000","-12500","-4.23","8490000.0"
"000720","현대건설","74000","-2800","-3.65","8240327.0"
"090430","아모레퍼시픽","136500","-1000","-0.73","7984262.0"
"180640","한진칼","116900","-1200","-1.02","7804510.0"
"010620","HD현대미포","193600","-14400","-6.92","7732800.0"
"071050","한국금융지주","138100","-2100","-1.50","7695759.0"
"326030","SK바이오팜","92100","-300","-0.32","7212650.0"
"000880","한화","95600","-13200","-12.13","7166055.0"
"021240","코웨이","100900","3100","3.17","7255632.0"
"010950","S-Oil","62200","400","0.65","7002650.0"
"032640","LG유플러스","14420","40","0.28","6295936.0"
"028300","HLB","49800","-300","-0.60","6545237.0"
"005940","NH투자증권","20100","0","0.00","6514135.0"
"016360","삼성증권","72200","-1200","-1.63","6447460.0"
"086520","에코프로","45200","-300","-0.66","6137082.0"
"029780","삼성카드","50600","100","0.20","5862460.0"
"009830","한화솔루션","34700","1300","3.89","5964671.0"
"006260","LS","186000","-25000","-11.85","5989200.0"
"039490","키움증권","221500","-13000","-5.54","5547068.0"
"278470","에이피알","147700","-6500","-4.22","5619107.0"
"241560","두산밥캣","56600","-1200","-2.08","5425453.0"
"277810","레인보우로보틱스","274500","-4500","-1.61","5325261.0"
"088980","맥쿼리인프라","11390","-90","-0.78","5454922.0"
"251270","넷마블","61200","-800","-1.29","5260354.0"
"161390","한국타이어앤테크놀로지","41350","1000","2.48","5122234.0"
"214450","파마리서치","469000","-8000","-1.68","4929002.0"
"051900","LG생활건강","323000","2500","0.78","5044678.0"
"271560","오리온","118200","6500","5.82","4673171.0"
"001040","CJ","158600","-6400","-3.88","4627472.0"
"307950","현대오토에버","171700","2300","1.36","4708698.0"
"078930","GS","48650","-100","-0.21","4520333.0"
"028050","삼성E&A","22750","-150","-0.66","4459000.0"
"034220","LG디스플레이","9090","-60","-0.66","4545000.0"
"087010","펩트론","190500","-4500","-2.31","4438145.0"
"145020","휴젤","364000","0","0.00","4478668.0"
"141080","리가켐바이오","120800","6500","5.69","4422529.0"
"036570","엔씨소프트","202000","-2500","-1.22","4351892.0"
"138930","BNK금융지주","12780","-40","-0.31","4068941.0"
"214150","클래시스","62700","800","1.29","4107205.0"
"175330","JB금융지주","21400","750","3.63","4149631.0"
"302440","SK바이오사이언스","48425","25","0.05","3795026.0"
"454910","두산로보틱스","61400","-1800","-2.85","3979947.0"
"097950","CJ제일제당","264500","10000","3.93","3981832.0"
"004020","현대제철","30200","200","0.67","4030063.0"
"036460","한국가스공사","41350","-150","-0.36","3817143.0"
"011790","SKC","105900","1400","1.34","4010253.0"
"035250","강원랜드","18930","490","2.66","4049894.0"
"128940","한미약품","289500","2500","0.87","3708782.0"
"052690","한전기술","95000","-4400","-4.43","3630900.0"
"011070","LG이노텍","152900","2600","1.73","3618701.0"
"000250","삼천당제약","156500","12100","8.38","3671094.0"
"007660","이수페타시스","49250","-1450","-2.86","3615404.0"
"257720","실리콘투","59000","-2200","-3.59","3609143.0"
"058470","리노공업","49150","-1950","-3.82","3745812.0"
"022100","포스코DX","23525","-475","-1.98","3576617.0"
"450080","에코프로머티","47350","-350","-0.73","3311300.0"
"103140","풍산","116400","-7300","-5.90","3262026.0"
"041510","에스엠","144400","500","0.35","3305993.0"
"298380","에이비엘바이오","68200","1400","2.10","3309610.0"
"017800","현대엘리베이터","83200","-4100","-4.70","3252486.0"
"383220","F&F","82200","1000","1.23","3148842.0"
"192820","코스맥스","265000","-12000","-4.33","3007620.0"
"026960","동서","30300","400","1.34","3020910.0"
"001440","대한전선","16640","-610","-3.54","3102483.0"
"008930","한미사이언스","43750","-2400","-5.20","2992130.0"
"004990","롯데지주","29450","-700","-2.32","3089577.0"
"011780","금호석유화학","118600","4400","3.85","3138107.0"
"462870","시프트업","45950","-2100","-4.37","2701020.0"
"489790","한화비전","52800","2600","5.18","2665787.0"
"111770","영원무역","62500","-1500","-2.34","2769467.0"
"062040","산일전기","88000","-1000","-1.12","2679178.0"
"263750","펄어비스","41700","-900","-2.11","2679136.0"
"011170","롯데케미칼","64800","3400","5.54","2771847.0"
"012750","에스원","70300","1400","2.03","2671342.0"
"002380","KCC","322000","-500","-0.16","2861444.0"
"088350","한화생명","3305","-105","-3.08","2870492.0"
"139480","이마트","94500","-600","-0.63","2607805.0"
"042670","HD현대인프라코어","13040","540","4.32","2511387.0"
"051600","한전KPS","57800","-900","-1.53","2601000.0"
"018670","SK가스","281000","6500","2.37","2597914.0"
"035900","JYP Ent.","74200","-400","-0.54","2636511.0"
"001450","현대해상","27150","-550","-1.99","2427210.0"
"002790","아모레퍼시픽홀딩스","31800","-700","-2.15","2526770.0"
"082270","젬백스","61600","400","0.65","2550613.0"
"004370","농심","404000","6000","1.51","2457387.0"
"282330","BGF리테일","128900","2700","2.14","2227895.0"
"139130","iM금융지주","13060","60","0.46","2173090.0"
"161890","한국콜마","99300","-800","-0.80","2343984.0"
"081660","미스토홀딩스","38650","2250","6.18","2322704.0"
"082740","한화엔진","27450","-550","-1.96","2290624.0"
"030000","제일기획","20500","300","1.49","2358345.0"
"039030","이오테크닉스","174000","100","0.06","2143602.0"
"018880","한온시스템","3270","95","2.99","2219554.0"
"023530","롯데쇼핑","76600","-900","-1.16","2166919.0"
"310210","보로노이","120600","7400","6.54","2217647.0"
"403870","HPSP","27000","-700","-2.53","2254461.0"
"068760","셀트리온제약","53300","3200","6.39","2328074.0"
"012510","더존비즈온","71700","3700","5.44","2178446.0"
"361610","SK아이이테크놀로지","27800","200","0.72","1982073.0"
"007390","네이처셀","28600","250","0.88","1842843.0"
"103590","일진전기","40900","300","0.74","1950332.0"
"112610","씨에스윈드","47600","350","0.74","2007359.0"
"066970","엘앤에프","50500","200","0.40","1833967.0"
"028670","팬오션","3785","-20","-0.53","2023346.0"
"014680","한솔케미칼","162800","-4200","-2.51","1845370.0"
"020560","아시아나항공","9730","80","0.83","2004290.0"
"006040","동원산업","52500","1600","3.14","2080264.0"
"008770","호텔신라","50100","-300","-0.60","1966331.0"
"009970","영원무역홀딩스","139300","-2100","-1.49","1880444.0"
"003690","코리안리","10120","-70","-0.69","1971589.0"
"004170","신세계","191600","-400","-0.21","1848017.0"
"000240","한국앤컴퍼니","20700","920","4.65","1965159.0"
"000990","DB하이텍","45550","-1150","-2.46","2022356.0"
"000120","CJ대한통운","90300","1700","1.92","2059955.0"
"214370","케어젠","36450","700","1.96","1957912.0"
"140860","파크시스템스","291500","9500","3.37","2038313.0"
"065350","신성델타테크","66700","-1100","-1.62","1833179.0"
"375500","DL이앤씨","52400","-1100","-2.06","2027546.0"
"267270","HD현대건설기계","88100","12600","16.69","1556004.0"
"005290","동진쎄미켐","31750","-600","-1.85","1632410.0"
"069620","대웅제약","144600","-400","-0.28","1675419.0"
"069960","현대백화점","76500","-600","-0.78","1731104.0"
"071970","HD현대마린엔진","48550","-1450","-2.90","1646889.0"
"047040","대우건설","4145","-80","-1.89","1722756.0"
"023590","다우기술","37350","-300","-0.80","1675768.0"
"006360","GS건설","21150","300","1.44","1810049.0"
"007310","오뚜기","409000","9500","2.38","1639202.0"
"003570","SNT다이내믹스","54000","400","0.75","1795646.0"
"237690","에스티팜","86800","2400","2.84","1749271.0"
"122870","와이지엔터테인먼트","91800","-3400","-3.57","1715838.0"
"096530","씨젠","32850","100","0.31","1715624.0"
"035760","CJ ENM","70500","-4800","-6.37","1546005.0"
"204320","HL만도","33950","250","0.74","1594194.0"
"294870","HDC현대산업개발","22650","-350","-1.52","1492801.0"
"018290","브이티","35700","750","2.15","1277989.0"
"336260","두산퓨얼셀","22950","-600","-2.55","1503081.0"
"457190","이수스페셜티케미컬","42650","250","0.59","1288383.0"
"484870","엠앤씨솔루션","158100","-200","-0.13","1447232.0"
"120110","코오롱인더","46150","1050","2.33","1270006.0"
"073240","금호타이어","4725","155","3.39","1357305.0"
"089860","롯데렌탈","35050","500","1.45","1272644.0"
"032350","롯데관광개발","17440","120","0.69","1344557.0"
"034230","파라다이스","15120","460","3.14","1387587.0"
"011210","현대위아","46850","400","0.86","1274090.0"
"012630","HDC","23100","-1400","-5.71","1380034.0"
"017960","한국카본","25450","-400","-1.55","1321070.0"
"005850","에스엘","32600","800","2.52","1514222.0"
"006280","녹십자","130400","1700","1.32","1523925.0"
"007070","GS리테일","17280","190","1.11","1444736.0"
"007340","DN오토모티브","23150","350","1.54","1354527.0"
"009420","한올바이오파마","25000","400","1.63","1306016.0"
"010060","OCI홀딩스","75900","100","0.13","1428052.0"
"003090","대웅","23100","-650","-2.74","1343080.0"
"003530","한화투자증권","6630","-180","-2.64","1422452.0"
"003540","대신증권","24850","-300","-1.19","1261719.0"
"004800","효성","76300","-1700","-2.18","1277293.0"
"005440","현대지에프홀딩스","8930","-220","-2.40","1392225.0"
"001800","오리온홀딩스","22950","-100","-0.43","1437712.0"
"395400","SK리츠","4690","40","0.86","1295325.0"
"000080","하이트진로","20850","150","0.72","1462286.0"
"328130","루닛","52500","-4500","-7.89","1530371.0"
"347850","디앤디파마텍","124600","4200","3.49","1348259.0"
"357780","솔브레인","181600","800","0.44","1412588.0"
"358570","지아이이노베이션","20600","250","1.23","1273151.0"
"376300","디어유","57600","-2600","-4.32","1367332.0"
"240810","원익IPS","26550","0","0.00","1303178.0"
"253450","스튜디오드래곤","49900","-900","-1.77","1499919.0"
"293490","카카오게임즈","18430","-410","-2.18","1527228.0"
"086900","메디톡스","173400","-1200","-0.69","1265559.0"
"036930","주성엔지니어링","30900","200","0.65","1460591.0"
"300720","한일시멘트","18900","150","0.80","1309043.0"
"280360","롯데웰푸드","123100","3600","3.01","1145393.0"
"003380","하림지주","10130","-300","-2.88","1134617.0"
"298020","효성티앤씨","273000","16500","6.43","1181457.0"
"298050","HS효성첨단소재","228500","5500","2.47","1023668.0"
"108320","LX세미콘","65400","-900","-1.36","1063685.0"
"137310","에스디바이오센서","10320","-30","-0.29","1256451.0"
"181710","NHN","29250","-150","-0.51","987659.0"
"185750","종근당","86800","2900","3.46","1198081.0"
"192080","더블유게임즈","57800","200","0.35","1242463.0"
"192400","쿠쿠홀딩스","31300","350","1.13","1113096.0"
"229640","LS에코에너지","33650","-1350","-3.86","1030527.0"
"082640","동양생명","6790","-80","-1.16","1095625.0"
"085620","미래에셋생명","6430","-100","-1.53","1138214.0"
"100090","SK오션플랜트","20150","760","3.92","1212634.0"
"030190","NICE평가정보","16800","60","0.36","999711.0"
"020150","롯데에너지머티리얼즈","22450","300","1.35","1175605.0"
"006120","SK디스커버리","59700","-2200","-3.55","1095367.0"
"009240","한샘","45050","-50","-0.11","1060203.0"
"009450","경동나비엔","72000","-1000","-1.37","1048939.0"
"003240","태광산업","1027000","-28000","-2.65","1143462.0"
"004000","롯데정밀화학","40750","800","2.00","1051350.0"
"005070","코스모신소재","34300","-150","-0.44","1115119.0"
"005300","롯데칠성","132400","5800","4.58","1228524.0"
"000210","DL","47000","-1800","-3.69","984927.0"
"000500","가온전선","63900","-2900","-4.34","1057105.0"
"001120","LX인터내셔널","31400","-600","-1.88","1217064.0"
"001430","세아베스틸지주","31000","250","0.81","1111726.0"
"001740","SK네트웍스","4690","45","0.97","1037793.0"
"415640","KB발해인프라","8000","-160","-1.96","980364.0"
"330590","롯데리츠","3815","35","0.93","1102416.0"
"336570","원텍","11140","-110","-0.98","1002254.0"
"348370","엔켐","55500","-400","-0.72","1176284.0"
"160190","하이젠알앤엠","36050","-1500","-3.99","1113512.0"
"178320","서진시스템","21400","-100","-0.47","1203706.0"
"195940","HK이노엔","42850","250","0.59","1213936.0"
"112040","위메이드","33250","-550","-1.63","1128787.0"
"140410","메지온","38200","550","1.46","1146280.0"
"078600","대주전자재료","69800","-1400","-1.97","1080545.0"
"083650","비에이치아이","39150","-550","-1.39","1211472.0"
"089030","테크윙","31300","-1000","-3.10","1169169.0"
"095340","ISC","57700","-1000","-1.70","1223070.0"
"098460","고영","15370","-190","-1.22","1055224.0"
"060370","LS마린솔루션","32300","200","0.62","1055204.0"
"064760","티씨케이","103900","-1800","-1.70","1213033.0"
"067160","SOOP","91100","400","0.44","1047173.0"
"039200","오스코텍","29350","350","1.21","1122584.0"
"042000","카페24","46650","-1200","-2.51","1131405.0"
"285130","SK케미칼","72300","500","0.70","1247449.0"
"067310","하나마이크론","11670","-250","-2.10","773394.0"
"036830","솔브레인홀딩스","41350","500","1.22","866864.0"
"041190","우리기술투자","9090","-10","-0.11","763560.0"
"014620","성광벤드","29500","-800","-2.64","783442.0"
"025980","아난티","10620","-160","-1.48","941245.0"
"030520","한글과컴퓨터","30200","-350","-1.15","730228.0"
"031980","피에스케이홀딩스","34050","-750","-2.16","734200.0"
"032190","다우데이타","20100","290","1.46","769830.0"
"032820","우리기술","4785","125","2.68","792064.0"
"033500","동성화인텍","24950","-900","-3.48","748238.0"
"353200","대덕전자","17020","-430","-2.46","841076.0"
"381970","케이카","15350","230","1.52","739595.0"
"383800","LX홀딩스","10080","80","0.80","768909.0"
"475150","SK이터닉스","24800","350","1.43","837100.0"
"114090","GKL","15460","680","4.60","956289.0"
"145720","덴티움","63600","1000","1.60","703978.0"
"214320","이노션","20250","100","0.50","810000.0"
"248070","솔루엠","16190","170","1.06","774145.0"
"064960","SNT모티브","31900","200","0.63","846635.0"
"071320","지역난방공사","81100","-1300","-1.58","939036.0"
"077970","STX엔진","21000","-450","-2.10","843109.0"
"079160","CJ CGV","5120","-120","-2.29","847772.0"
"079900","전진건설로봇","57300","-100","-0.17","836153.0"
"100840","SNT에너지","37550","-2600","-6.48","776563.0"
"030610","교보증권","8430","-210","-2.43","960708.0"
"036530","SNT홀딩스","58100","-1900","-3.17","947256.0"
"039130","하나투어","54900","200","0.37","850397.0"
"049770","동원F&B","46350","1350","3.00","894352.0"
"014820","동원시스템즈","31950","-50","-0.16","926271.0"
"019170","신풍제약","14590","-710","-4.64","773051.0"
"005810","풍산홀딩스","49250","-2150","-4.18","710052.0"
"008730","율촌화학","31000","100","0.32","768800.0"
"002840","미원상사","168500","1700","1.02","800375.0"
"003030","세아제강지주","224000","-1000","-0.44","927731.0"
"003470","유안타증권","3745","-75","-1.96","747489.0"
"003620","KG모빌리티","3625","55","1.54","733609.0"
"003850","보령","8380","50","0.60","718897.0"
"004490","세방전지","69600","-400","-0.57","974400.0"
"005180","빙그레","89900","2300","2.63","859058.0"
"005250","녹십자홀딩스","16380","60","0.37","770322.0"
"005690","파미셀","12300","-890","-6.75","738209.0"
"000640","동아쏘시오홀딩스","116800","-200","-0.17","763455.0"
"000670","영풍","43700","-800","-1.80","835039.0"
"001530","DI동일","40900","-1100","-2.62","806367.0"
"001680","대상","23150","50","0.22","802102.0"
"417200","LS머트리얼즈","10900","-180","-1.62","737414.0"
"419530","SAMG엔터","79800","-6200","-7.21","705227.0"
"365550","ESR켄달스퀘어리츠","4230","25","0.59","901366.0"
"451800","한화리츠","3965","5","0.13","712114.0"
"000070","삼양홀딩스","89300","-1400","-1.54","777832.0"
"323280","태성","26850","50","0.19","818945.0"
"335890","비올","12430","0","0.00","726150.0"
"388720","유일로보틱스","78300","-2700","-3.33","899121.0"
"226950","올릭스","38350","400","1.05","759301.0"
"232140","와이씨","9950","-70","-0.70","816351.0"
"251970","펌텍코리아","60000","-400","-0.66","744000.0"
"281740","레이크머티리얼즈","11870","-180","-1.49","780222.0"
"161580","필옵틱스","36400","-700","-1.89","833041.0"
"183300","코미코","68900","-1000","-1.43","720741.0"
"204270","제이앤티씨","16140","-540","-3.24","933674.0"
"211050","인카금융서비스","14000","-250","-1.75","719317.0"
"213420","덕산네오룩스","33500","-1650","-4.69","831844.0"
"218410","RFHIC","26700","-1300","-4.64","707135.0"
"222800","심텍","22400","-1150","-4.88","713533.0"
"225570","넥슨게임즈","14810","840","6.01","975389.0"
"101490","에스앤에스텍","41400","1150","2.86","888090.0"
"108490","로보티즈","69500","-700","-1.00","918368.0"
"137400","피엔티","31000","-300","-0.96","736036.0"
"084370","유진테크","37550","-1150","-2.97","860497.0"
"085660","차바이오텍","11140","200","1.83","851388.0"
"086450","동국제약","17520","-170","-0.96","786363.0"
"052400","코나아이","60500","-1700","-2.73","881079.0"
"053800","안랩","69100","800","1.17","768842.0"
"056190","에스에프에이","23150","-400","-1.70","831288.0"
"058970","엠로","50100","-2000","-3.84","617996.0"
"059090","미코","13370","-70","-0.52","446782.0"
"060250","NHN KCP","10880","-680","-5.88","436947.0"
"064260","다날","6830","-520","-7.07","470922.0"
"069080","웹젠","14530","-140","-0.95","502751.0"
"074600","원익QnC","17730","-90","-0.51","466086.0"
"035890","서희건설","1862","10","0.54","427903.0"
"036540","SFA반도체","3100","-50","-1.59","509827.0"
"036620","감성코퍼레이션","6370","-30","-0.47","582855.0"
"044490","태웅","30500","500","1.67","610225.0"
"047920","HLB제약","17380","-40","-0.23","569914.0"
"048410","현대바이오","9010","100","1.12","432675.0"
"050890","쏠리드","6990","-130","-1.83","427056.0"
"006730","서부T&D","9220","-80","-0.86","607846.0"
"009520","포스코엠텍","11570","-30","-0.26","481806.0"
"015750","성우하이텍","5985","15","0.25","478800.0"
"023160","태광","19410","-1690","-8.01","514365.0"
"025320","시노펙스","7420","-220","-2.88","650885.0"
"025900","동화기업","8620","170","2.01","435804.0"
"030530","원익홀딩스","6080","-60","-0.98","469607.0"
"032500","케이엠더블유","12980","-290","-2.19","516875.0"
"033100","제룡전기","42400","-1400","-3.20","681046.0"
"034950","한국기업평가","99200","100","0.10","450419.0"
"001500","현대차증권","8050","-180","-2.19","497756.0"
"002020","코오롱","51500","-2000","-3.74","650261.0"
"002030","아세아","322000","-2000","-0.62","671093.0"
"002240","고려제강","18150","40","0.22","490050.0"
"002350","넥센타이어","6260","20","0.32","611401.0"
"002710","TCC스틸","16700","-90","-0.54","437769.0"
"437730","삼현","13470","-340","-2.46","427101.0"
"440110","파두","13520","-150","-1.10","668272.0"
"445680","큐리옥스바이오시스템즈","41250","-50","-0.12","666707.0"
"448280","에코아이","14740","50","0.34","436763.0"
"460930","현대힘스","18790","80","0.43","665641.0"
"466100","클로봇","19390","-810","-4.01","477989.0"
"293940","신한알파리츠","5610","-20","-0.36","678474.0"
"348950","제이알글로벌리츠","2650","0","0.00","523046.0"
"357120","코람코라이프인프라리츠","4445","25","0.57","432656.0"
"314930","바이오다인","15450","-310","-1.97","459855.0"
"319400","현대무벡스","5470","80","1.48","644617.0"
"319660","피에스케이","19150","-100","-0.52","554713.0"
"340570","티앤엘","57400","-900","-1.54","466547.0"
"348210","넥스틴","48900","-1300","-2.59","512326.0"
"372320","큐로셀","29900","-150","-0.50","428275.0"
"383310","에코프로에이치엔","24900","-200","-0.80","522276.0"
"389260","대명에너지","26100","-150","-0.57","467616.0"
"399720","가온칩스","45500","-350","-0.76","527678.0"
"402030","코난테크놀로지","40950","-350","-0.85","469585.0"
"241710","코스메카코리아","61200","700","1.16","653616.0"
"272290","이녹스첨단소재","22700","-100","-0.44","459168.0"
"290650","엘앤씨바이오","27400","150","0.55","674556.0"
"304100","솔트룩스","45250","-800","-1.74","548908.0"
"166090","하나머티리얼즈","25150","-550","-2.14","497409.0"
"179900","유티아이","23850","-650","-2.65","450047.0"
"189300","인텔리안테크","48550","-1350","-2.71","521103.0"
"194480","데브시스터즈","46500","3700","8.64","567446.0"
"200130","콜마비앤에이치","14930","150","1.01","439174.0"
"200670","휴메딕스","54300","-1800","-3.21","609785.0"
"204620","글로벌텍스프리","6830","0","0.00","480035.0"
"206650","유바이오로직스","12410","50","0.40","454507.0"
"214430","아이쓰리시스템","95800","-2200","-2.24","680828.0"
"215000","골프존","67600","200","0.30","424218.0"
"215200","메가스터디교육","50300","-300","-0.59","541776.0"
"215600","신라젠","3055","5","0.16","421987.0"
"222080","씨아이에스","6960","-30","-0.43","538508.0"
"099320","쎄트렉아이","46650","-800","-1.69","510877.0"
"099430","바이오플러스","7160","0","0.00","433178.0"
"101730","위메이드맥스","7780","-250","-3.11","651990.0"
"102710","이엔에프테크놀로지","38300","-250","-0.65","547224.0"
"102940","코오롱생명과학","35500","150","0.42","441030.0"
"115180","큐리언트","12580","-320","-2.48","437967.0"
"119850","지엔씨에너지","34300","-1600","-4.46","564198.0"
"121600","나노신소재","49600","-500","-1.00","605015.0"
"124500","아이티센글로벌","24750","-650","-2.56","574312.0"
"131290","티에스이","38800","-200","-0.51","429183.0"
"131970","두산테스나","25350","-450","-1.74","489945.0"
"078340","컴투스","40200","-700","-1.71","512058.0"
"080220","제주반도체","15360","370","2.47","529042.0"
"082920","비츠로셀","28850","500","1.76","659863.0"
"084110","휴온스글로벌","45300","-450","-0.98","572448.0"
"093320","케이아이엔엑스","93500","-3000","-3.11","456280.0"
"094480","갤럭시아머니트리","11390","-610","-5.08","446828.0"
"095610","테스","25150","100","0.40","497171.0"
"095660","네오위즈","24850","-200","-0.80","543142.0"
"099190","아이센스","17620","110","0.63","486082.0"
"053030","바이넥스","15890","80","0.51","519352.0"
"058610","에스피지","27000","-600","-2.17","598789.0"
"271940","일진하이솔루스","16580","190","1.16","602073.0"
"272450","진에어","9470","120","1.28","494334.0"
"281820","케이씨텍","25850","-550","-2.08","534845.0"
"284740","쿠쿠홈시스","26450","350","1.34","593467.0"
"306200","세아제강","155100","-2300","-1.46","439910.0"
"322000","HD현대에너지솔루션","44100","-50","-0.11","493920.0"
"336370","솔루스첨단소재","8120","-50","-0.61","570165.0"
"344820","KCC글라스","33300","-100","-0.30","531818.0"
"377740","바이오노트","5030","-30","-0.59","513342.0"
"453340","현대그린푸드","17470","-130","-0.74","578878.0"
"456040","OCI","57000","100","0.18","510292.0"
"460860","동국제강","9600","-30","-0.31","476237.0"
"499790","GS피앤엘","35250","-800","-2.22","699037.0"
"105630","한세실업","10880","270","2.54","435200.0"
"130660","한전산업","13420","-490","-3.52","437492.0"
"145990","삼양사","53500","-300","-0.56","551770.0"
"161000","애경케미칼","12130","1600","15.19","590109.0"
"170900","동아에스티","48850","700","1.45","456877.0"
"178920","PI첨단소재","18260","170","0.94","536229.0"
"183190","아세아시멘트","12510","-60","-0.48","467208.0"
"195870","해성디에스","28000","500","1.82","476000.0"
"241590","화승엔터프라이즈","7850","200","2.61","475626.0"
"057050","현대홈쇼핑","56000","-1000","-1.75","672000.0"
"069260","TKG휴켐스","17030","0","0.00","696162.0"
"075580","세진중공업","11180","-320","-2.78","635577.0"
"089590","제주항공","7160","50","0.70","577389.0"
"090460","비에이치","12640","150","1.20","435630.0"
"091810","티웨이항공","2020","10","0.50","435066.0"
"093050","LF","18340","100","0.55","536262.0"
"093370","후성","4845","55","1.15","519652.0"
"097230","HJ중공업","7570","-310","-3.93","630386.0"
"097520","엠씨넥스","26500","-600","-2.21","476410.0"
"024720","콜마홀딩스","16620","-790","-4.54","570004.0"
"025540","한국단자","65400","-100","-0.15","661521.0"
"026890","스틱인베스트먼트","10650","-260","-2.38","443873.0"
"029530","신도리코","51100","-400","-0.78","515089.0"
"031430","신세계인터내셔날","12670","250","2.01","447796.0"
"034120","SBS","25550","-500","-1.92","473984.0"
"034310","NICE","13240","20","0.15","491581.0"
"037270","YG PLUS","8940","130","1.48","567059.0"
"010780","아이에스동서","21350","-300","-1.39","644492.0"
"014830","유니드","95600","100","0.10","646983.0"
"016380","KG스틸","6270","-10","-0.16","627056.0"
"016590","신대양제지","12690","-420","-3.20","511379.0"
"017810","풀무원","12340","50","0.41","470407.0"
"017860","DS단석","25500","250","0.99","448397.0"
"017940","E1","84200","800","0.96","577612.0"
"018250","애경산업","16570","270","1.66","437613.0"
"005880","대한해운","1674","-9","-0.53","540279.0"
"006220","제주은행","14150","-920","-6.10","534850.0"
"006650","대한유화","88900","3500","4.10","577850.0"
"009900","명신산업","8290","30","0.36","434977.0"
"002960","한국쉘석유","420500","3000","0.72","546650.0"
"003160","디아이","14860","-340","-2.24","420538.0"
"003280","흥아해운","1804","53","3.03","433727.0"
